Bin,PT Center Bin Value,Amplitude,Mean,Standard Deviation,Var(Amplitude),Var(Mean),Var(Standard Deviation)
0,15.0,0.01096052097708963,1.1899866715212062,0.23790905203166965,2.0145202662608924e-08,1.2655404606842805e-05,1.2657894653626316e-05
1,25.0,0.01278931096086735,1.0190364344696183,-0.20455784186745965,5.52845791435902e-09,1.8857490050579824e-06,1.8857490134532325e-06
2,32.5,0.01363859619662111,0.9990740798274078,-0.1904702568212508,1.0423008550644442e-08,2.7104577329368037e-06,2.7104577527996984e-06
3,37.5,0.014468845510092579,0.9946653873913067,-0.1796559431620201,1.0241999237961073e-08,2.105354805744771e-06,2.1053548119521335e-06
4,42.5,0.015747052246617408,0.98996085616213,0.16398824807647994,1.4327679902497415e-08,2.071803167569208e-06,2.0718031878369906e-06
5,51.0,0.01682286224172551,0.9870101600229318,0.1540642896614795,7.969424967444555e-09,8.912045401583e-07,8.912045388755603e-07
6,64.5,0.018586320068082255,0.9844155448872419,0.13921412792653634,8.594271578489826e-09,6.428821225594915e-07,6.428821186922204e-07
7,81.0,0.01997220376828959,0.982309941006297,0.12993733925299958,7.138192650283878e-09,4.028406611617752e-07,4.0284066314577876e-07
8,105.0,0.02202247224924001,0.9815783929686868,0.11811752013520611,9.997749125976812e-09,3.834762173650057e-07,3.834762196607534e-07
9,135.0,0.024441368224162013,0.9847748174291665,0.10616779976399413,1.2265444663467575e-08,3.085804278508626e-07,3.0858042689954813e-07
10,175.0,0.02786639831809958,0.9866663531991768,0.09241233332041116,1.1737192566937296e-08,1.7210723123312497e-07,1.7210722927007535e-07
11,250.0,0.03210159041622829,0.9874132019720786,0.08067281654275998,9.137322565385391e-09,7.694102861319679e-08,7.694102796380155e-08
12,350.0,0.03663444503288398,0.9873551021422182,0.07073325202373572,1.0616330758024644e-08,5.276898145128848e-08,5.276898132647176e-08
13,475.0,0.040616023021615884,0.9892903990794986,0.06351944139595331,8.562889556779355e-09,2.7924034574159427e-08,2.7924034338904043e-08
14,650.0,0.04424669278575946,0.9919084711101734,0.058073543141561504,1.587328435818315e-08,3.6458455771585225e-08,3.645845611466614e-08
15,875.0,0.04761695643308428,0.9931387537500614,-0.05381091303642024,2.0611257852866616e-08,3.509668282744707e-08,3.5096683273927426e-08
16,1125.0,0.05015766985083702,0.9954075179130553,-0.05095441915194885,2.6670699042408198e-08,3.6699723815265836e-08,3.669972458323582e-08
17,1375.0,0.05158852887513155,0.9962298667977423,-0.04945150626673229,3.008941158523592e-08,3.686435290930386e-08,3.686435319308152e-08
18,1625.0,0.05299025253742024,0.996711270203596,-0.04817119576826294,2.9041309489920552e-08,3.199918563086041e-08,3.1999185932545175e-08
19,1875.0,0.05358005086373643,0.998362245246809,-0.04726246307280519,6.502821130183331e-08,6.746379877447154e-08,6.746379941306264e-08
20,2125.0,0.054654632660181425,0.9992354787218503,-0.046258706108839795,7.897907837528786e-08,7.543780931843163e-08,7.543780961902387e-08
21,2375.0,0.054346056868221304,0.9993379672039228,-0.04647866498641934,8.935636454874224e-08,8.714606050211128e-08,8.714606083273936e-08
22,2625.0,0.05513845867967579,0.9994714672015422,-0.04567521019439458,1.364634336843045e-07,1.2485678972140374e-07,1.2485678961912022e-07
23,2875.0,0.05425657270909133,0.9998451456871637,-0.04647230782281252,1.37579552002656e-07,1.345819378674492e-07,1.3458193779063605e-07
