Bin,PT Center Bin Value,Amplitude,Mean,Standard Deviation,Var(Amplitude),Var(Mean),Var(Standard Deviation)
0,15.0,0.00826943140398367,1.357923784743062,-0.33696144794794036,3.294355592639433e-08,7.361746941640298e-05,8.111470034011448e-05
1,25.0,0.009497466194137822,1.0865310953008125,-0.279167162539207,2.0680063220878403e-08,2.3820405621105696e-05,2.3830655446869052e-05
2,32.5,0.010039290681008482,1.026484742824418,-0.2671209128306505,3.352206463050762e-08,3.164055546349006e-05,3.1642348693733284e-05
3,37.5,0.010828127013094819,1.0016416783569781,-0.24540706556432754,4.023019544365607e-08,2.755145813914977e-05,2.7551583862579816e-05
4,42.5,0.011917729500342636,0.9858776569605973,-0.2210719219084146,3.6517484678355915e-08,1.6754805342612174e-05,1.6754808057684183e-05
5,51.0,0.012440193636337511,0.9758637922862177,-0.21082691799404052,2.2540674530094164e-08,8.631882331756273e-06,8.631882600480359e-06
6,64.5,0.013951592545606305,0.957099806849505,-0.18863719296200787,1.9776605160440122e-08,4.8208827086815196e-06,4.820882721449533e-06
7,81.0,0.015470853353342511,0.9492304576910613,0.17002223210542688,2.471840865135131e-08,3.980636923487896e-06,3.98063694446647e-06
8,105.0,0.01703104334790261,0.9462179349099163,0.15304963421289655,1.6711632273162302e-08,1.7994736669834303e-06,1.7994736577077226e-06
9,135.0,0.01871244243120086,0.9542624059122838,0.13873475024127946,2.6270603001461387e-08,1.9254823581958164e-06,1.925482372341195e-06
10,175.0,0.021006692132907092,0.9569135506832185,0.12296432162614618,2.0864110421557312e-08,9.53215156192327e-07,9.532151703177785e-07
11,250.0,0.024053622876917178,0.9607669376171417,0.10682387800060114,2.1212180341164615e-08,5.578341058822341e-07,5.5783411195421e-07
12,350.0,0.027090716760602217,0.9642683780040331,0.09527939372208301,4.2114792426898197e-08,6.945978512910169e-07,6.945978464898708e-07
13,475.0,0.029598822044926813,0.9658543457352802,0.08604230126875145,3.983970040744492e-08,4.4888867185389194e-07,4.488886740742412e-07
14,650.0,0.03173839038060891,0.9728171369637222,0.07989184743840944,4.2452160623752984e-08,3.586473428278252e-07,3.586473417359608e-07
15,875.0,0.033247091084838115,0.9743078487692882,0.07659484790840977,5.115349967014315e-08,3.6200752316000506e-07,3.620075191826588e-07
16,1125.0,0.03493944098996128,0.9780530021730272,0.07292572893986883,6.887423692986016e-08,4.0005630138999946e-07,4.000563079589883e-07
17,1375.0,0.03556294536500618,0.9825024517128483,0.07063573031230985,1.0137350227635246e-07,5.332242831685073e-07,5.332242822167123e-07
18,1625.0,0.03727362441782593,0.9852744199943281,0.06810722669475006,1.304950799921573e-07,5.808886242392695e-07,5.808886165484643e-07
19,1875.0,0.036140568796154585,0.9850589472812663,0.06960059622549461,3.1564174693183944e-07,1.5608233630132301e-06,1.5608233902509808e-06
20,2125.0,0.03672892278674377,0.9813853815493964,0.0693242474060919,3.190013643832429e-07,1.5151261404417066e-06,1.5151261500067137e-06
21,2375.0,0.0365296633008032,0.9828187832186375,0.0687458065637762,7.31499501384869e-07,3.454109877055047e-06,3.4541098613737463e-06
22,2625.0,0.03512116619402571,0.9817491928391691,0.07537851343873934,2.03745895955845e-06,1.2516488244594799e-05,1.2516488241850402e-05
23,2875.0,0.055199291054143715,1.000266331594577,0.044005044643899746,8.596959189047422e-06,7.282537393741858e-06,7.2825372249118095e-06
