Bin,PT Center Bin Value,Amplitude,Mean,Standard Deviation,Var(Amplitude),Var(Mean),Var(Standard Deviation)
0,15.0,0.009337894050430414,1.2637751474816048,0.2881350459289777,1.7076021532561226e-08,2.1646307410792974e-05,2.192524660476608e-05
1,25.0,0.010925256041789138,1.029927425839319,-0.24165744594014282,9.821894111298263e-09,6.4071516059598534e-06,6.407177753857507e-06
2,32.5,0.011185337115284836,0.9988444881116789,-0.23733899827582913,1.407531025915837e-08,8.449831400344417e-06,8.449844890453044e-06
3,37.5,0.012138951788697028,0.9872286246784351,-0.2165027094362895,1.8868204466085563e-08,8.002592197646483e-06,8.002592688333573e-06
4,42.5,0.012815193659692898,0.9820144511496888,-0.2052364653759091,1.4983789424421862e-08,5.124064598427136e-06,5.124064607149002e-06
5,51.0,0.013849229475500735,0.9714164980298925,-0.18943873743190517,7.834240319021054e-09,1.954444846261884e-06,1.954444856439446e-06
6,64.5,0.01544263070152387,0.9667220001365184,0.16997065191581529,8.767371450262795e-09,1.4161747976310423e-06,1.416174813206983e-06
7,81.0,0.016729575033524704,0.959629944705309,0.15614062339203913,1.2007736784966554e-08,1.3946184549324056e-06,1.394618440433174e-06
8,105.0,0.018432470955404547,0.9580926763637339,0.14164780499710244,7.058410918833612e-09,5.557771273055951e-07,5.557771342640084e-07
9,135.0,0.019994373965554438,0.9602687484103068,0.1303030033700363,1.2792084770023876e-08,7.243931538169567e-07,7.243931435509398e-07
10,175.0,0.022434936348266873,0.9713431180923496,0.11523362926682862,1.498911874529287e-08,5.272548935105224e-07,5.272548952696493e-07
11,250.0,0.026051928960080246,0.9699006716900468,0.0991184636143368,1.2286276870442577e-08,2.3713648825088582e-07,2.3713648791328978e-07
12,350.0,0.028543652295413908,0.9726653658501023,0.0903878819287966,1.3250411607863133e-08,1.771638209967849e-07,1.771638209487053e-07
13,475.0,0.030761949041713033,0.9764101568541829,0.0835517204579457,1.774381527747144e-08,1.745253140402641e-07,1.745253156297337e-07
14,650.0,0.033274449230453515,0.9786940997162987,0.07665600743172339,2.7703942765745517e-08,1.9604437376472642e-07,1.9604437500366568e-07
15,875.0,0.034714787378619466,0.9810517621220809,0.07319252215233606,2.7510286866584368e-08,1.6305473973101178e-07,1.6305473947585692e-07
16,1125.0,0.035157190722237934,0.9855064179675612,0.07261592919827842,3.5320092848214046e-08,2.0090818274065208e-07,2.009081849817143e-07
17,1375.0,0.03657375752282018,0.9863100555868176,0.06938029395808547,6.518051001475544e-08,3.127579765297676e-07,3.1275797908904093e-07
18,1625.0,0.03672507793560169,0.9891180954354009,0.06870998068787275,9.241825033185958e-08,4.313269995377876e-07,4.313269950249602e-07
19,1875.0,0.037440822902700545,0.9886463846358352,0.06729808230800627,8.842702499130669e-08,3.809179498172708e-07,3.8091795028352943e-07
20,2125.0,0.03707482570812829,0.9911050085274061,0.06856362560447361,1.9099248935545075e-07,8.70905814885231e-07,8.709058043714373e-07
21,2375.0,0.0388812714963411,0.9983732469662133,0.06535496210812453,4.137297525676339e-07,1.5586289487861478e-06,1.5586289389149713e-06
22,2625.0,0.03951451061064989,1.0009002631093586,-0.06653410670982196,5.763844750890843e-07,2.1788721384777142e-06,2.1788721569048123e-06
23,2875.0,0.03653960753031888,0.9920201222954305,0.07120670538003894,1.4069808644007727e-06,7.124146406985146e-06,7.12414629634442e-06
