Bin,PT Center Bin Value,Amplitude,Mean,Standard Deviation,Var(Amplitude),Var(Mean),Var(Standard Deviation)
0,15.0,0.008327222046606571,1.3568958106472684,-0.33401457835889425,3.421803668396598e-08,7.398914105132971e-05,8.116675883893765e-05
1,25.0,0.009577608594863212,1.0856970962911643,-0.2770461144568753,2.229837506737008e-08,2.487467058193589e-05,2.488380382069695e-05
2,32.5,0.010086337402485239,1.0247780139081777,-0.26554497960118484,3.9941500129174504e-08,3.691040599136806e-05,3.6912176440809617e-05
3,37.5,0.010862865354419028,1.0039520547747134,-0.2445295496374581,4.2743727041252004e-08,2.88776173488e-05,2.887773620171282e-05
4,42.5,0.012145390296669077,0.9858681438861486,-0.21671359583222563,4.539207580706167e-08,1.926934748003338e-05,1.9269349070021025e-05
5,51.0,0.01252547379027045,0.9773243804087152,-0.20946042872871426,2.3243994620149065e-08,8.667239288406574e-06,8.667239468397377e-06
6,64.5,0.014081190168535583,0.9590678105769435,-0.18657808972101783,2.3839302093419793e-08,5.580448476856587e-06,5.580448490484894e-06
7,81.0,0.015440271333025174,0.9500713671562777,0.17059972071613988,2.7575884951638973e-08,4.488673701721429e-06,4.488673704823539e-06
8,105.0,0.017187862641826087,0.9471596514732251,0.15201821635011553,1.870380663789245e-08,1.9508493211097696e-06,1.950849353929861e-06
9,135.0,0.018906685714517514,0.9528891584664918,0.13735372784839608,2.8404734135246085e-08,1.9988541862381777e-06,1.9988542082137707e-06
10,175.0,0.02120402811342879,0.9549641161478678,0.1220052141284124,2.4620510117445163e-08,1.0868141548684032e-06,1.0868141500574737e-06
11,250.0,0.024234874605547328,0.9598279725375211,0.10582737576298591,2.3034524511833384e-08,5.856509194387608e-07,5.856509191622424e-07
12,350.0,0.027353847882015538,0.9636844842032626,0.09436785122634224,4.1808469224220904e-08,6.634511982044428e-07,6.634512057620524e-07
13,475.0,0.02978448193740426,0.9649839006158053,0.08553999639974555,4.613980813047745e-08,5.074478016018637e-07,5.074477969631098e-07
14,650.0,0.03193710943492898,0.9728363409013602,0.07932030865783776,5.337019468655482e-08,4.3894466650678746e-07,4.389446640421152e-07
15,875.0,0.033214314721481696,0.9740712216761962,0.07651546304549237,6.471036759335899e-08,4.5790750603554606e-07,4.5790750963180687e-07
16,1125.0,0.035126800021592554,0.9779424793927497,0.07252194461136553,7.220047594979778e-08,4.103338511403764e-07,4.1033384791778066e-07
17,1375.0,0.03576811938035986,0.982868862074094,0.07034550044833202,1.2525961799209603e-07,6.459849413494007e-07,6.459849416163397e-07
18,1625.0,0.037672230549482356,0.9857233032375959,0.06747713757825358,1.473929349678651e-07,6.304680303195024e-07,6.304680390383539e-07
19,1875.0,0.03606759852956249,0.985032509625435,0.06994948232476132,3.841389445032644e-07,1.926408221138258e-06,1.92640823631402e-06
20,2125.0,0.03550917078168605,0.9806316773872026,0.07199077637383325,3.27572938641652e-07,1.7951668223233395e-06,1.7951668627786986e-06
21,2375.0,0.03636830723510034,0.9848836140948554,0.06908537022905664,7.328959635961807e-07,3.5260869954533316e-06,3.5260870193436417e-06
22,2625.0,0.036235548260230656,0.9875255161315816,0.07279191059553425,2.143418409692929e-06,1.1534813084278695e-05,1.1534813347350957e-05
23,2875.0,0.05606959650776553,1.0030764772604044,0.04376777821587447,9.79412305078756e-06,7.956258367848729e-06,7.956258184413542e-06
