Bin,PT Center Bin Value,Amplitude,Mean,Standard Deviation,Var(Amplitude),Var(Mean),Var(Standard Deviation)
0,15.0,0.00862469884456458,1.3246589823713235,0.31831795537708,2.417126471862185e-08,4.3897286392548115e-05,4.6402803441460356e-05
1,25.0,0.009812622713900444,1.0742406748432733,-0.2684322074976795,1.5163192211506092e-08,1.5129000347805203e-05,1.5131348856865506e-05
2,32.5,0.010735666016825284,1.0397355467401257,-0.24580788098096973,2.6619851764107335e-08,1.8607051788585335e-05,1.860720713873964e-05
3,37.5,0.01165932002229043,1.0111878042212268,-0.22589510416696656,2.5686391253639673e-08,1.2856043666270634e-05,1.2856047673565181e-05
4,42.5,0.012420436856843506,0.994050946797435,-0.2110813285475749,1.9373132223270202e-08,7.460250266868485e-06,7.4602504684560144e-06
5,51.0,0.01371146082681287,0.982387249522589,-0.18993454586623956,1.1767277941033667e-08,3.0105862520533213e-06,3.010586227953047e-06
6,64.5,0.01532369221966319,0.9685397300678417,-0.1699643023601466,1.8705385302206488e-08,3.0683515862286375e-06,3.0683515627751084e-06
7,81.0,0.017471531920250565,0.9665624135703785,0.14788386431350178,1.5955558548654324e-08,1.5241672116957032e-06,1.524167180783487e-06
8,105.0,0.018878266127462785,0.9587846273612858,0.1368607961220776,1.6319620470463967e-08,1.1436264149550132e-06,1.1436264167688182e-06
9,135.0,0.021073661186595385,0.9642056004565899,0.12208688974211095,1.4405413087326604e-08,6.446667452796415e-07,6.446667468728772e-07
10,175.0,0.02440188661813064,0.9676700429847103,0.10537089512142676,1.9129156019624257e-08,4.7558872647275733e-07,4.7558872336166074e-07
11,250.0,0.028170215343998085,0.9698038730973384,0.09086057342560407,1.998871199325992e-08,2.772660113784336e-07,2.7726600709773327e-07
12,350.0,0.03303179974316631,0.973839355283657,0.07753936192679702,1.8907963655182507e-08,1.389233724062817e-07,1.3892337351611688e-07
13,475.0,0.03701419339369026,0.9772305702472697,0.06897892990670142,3.0049201517852394e-08,1.3914290507943437e-07,1.3914290561319554e-07
14,650.0,0.04094667110707626,0.981303795117641,0.062119523789154356,3.238708657043079e-08,9.938730355360663e-08,9.938730471703349e-08
15,875.0,0.04475030133785506,0.9852801354822027,0.05653866407574857,4.0782611300925336e-08,8.679931600910714e-08,8.679931521194937e-08
16,1125.0,0.04708576927313068,0.9878506057406686,-0.05379617228302893,8.133777757367597e-08,1.4156475087513004e-07,1.415647526225347e-07
17,1375.0,0.04923991146682729,0.989261666933024,-0.051137627007758035,7.109144959492749e-08,1.0223733092787896e-07,1.0223733038202284e-07
18,1625.0,0.050854196060793236,0.9923219032451991,0.049923609794124496,7.372942651361679e-08,9.473981595981295e-08,9.473981661943158e-08
19,1875.0,0.0514442466171494,0.9916308080318571,0.04906920902875736,1.2350697895906403e-07,1.4982008908899863e-07,1.4982008961311514e-07
20,2125.0,0.05286756561148829,0.9936435838156698,0.04763100285693635,1.1633745120245964e-07,1.2591270278648148e-07,1.2591270413867222e-07
21,2375.0,0.05234483367559792,0.9937277022458659,-0.048385322765880014,1.4062628006889365e-07,1.602092454023552e-07,1.6020924811824075e-07
22,2625.0,0.05250933642459543,0.9956150650556049,0.048212453033144705,2.343487584053637e-07,2.634261980692843e-07,2.634261990170859e-07
23,2875.0,0.0527002969674061,0.9962891057659089,0.047082538774860655,2.3124299165451474e-07,2.4609935460437415e-07,2.4609935184561326e-07
