Bin,PT Center Bin Value,Amplitude,Mean,Standard Deviation,Var(Amplitude),Var(Mean),Var(Standard Deviation)
0,15.0,0.005626136073530604,1.053287615516555,0.48513842497755416,1.8931113618772036e-08,0.0001877187566833946,0.00021650510605134636
1,25.0,0.008236007362432464,1.0377472870531346,-0.31801601804398844,3.95986705733981e-09,7.86877247757596e-06,7.884570675327689e-06
2,32.5,0.00956671948789503,1.0255823029418496,-0.2742999084292449,5.2019455271340834e-09,5.7019389166545165e-06,5.702534212529801e-06
3,37.5,0.010381876198706674,1.013144862075252,-0.25423556787620394,7.18592381740651e-09,5.745670371445057e-06,5.7457478260558774e-06
4,42.5,0.01142849733578079,1.005812774727126,-0.22849465453217846,8.283013327138633e-09,4.414709985482131e-06,4.414711911337977e-06
5,51.0,0.012573109742509228,1.0057654149061894,-0.20805712036166452,4.500661284452355e-09,1.6432445752882955e-06,1.6432445829485136e-06
6,64.5,0.013954868417541011,1.000923367729891,-0.18698313907740613,3.835352488416397e-09,9.181137238600489e-07,9.181137135541576e-07
7,81.0,0.015561229503969529,0.9964503261313654,0.16738819921091333,6.430311179776455e-09,9.9205558053722e-07,9.920555921524323e-07
8,105.0,0.017719124041658933,0.9983348607860663,0.14580724280389107,8.382583518559667e-09,7.568242044987914e-07,7.568242103223659e-07
9,135.0,0.019778328119099405,1.0004860600945293,0.13045780494441941,1.6806320932688394e-08,9.74951824977491e-07,9.749518508312695e-07
10,175.0,0.02249253886396369,0.9997605797245435,0.11376101573113967,1.9008355189975337e-08,6.483326306906701e-07,6.48332629816909e-07
11,250.0,0.02609926014387659,0.9996429764705139,0.09704877533595019,2.8344742187475755e-08,5.225537450263008e-07,5.225537436616863e-07
12,350.0,0.0293225130824677,0.9983865133676544,0.08579559058831182,4.77276895348335e-08,5.447832288628325e-07,5.447832330722495e-07
13,475.0,0.03210829458311437,0.9976996266555643,0.0774760723295493,6.54946168120716e-08,5.084404495241795e-07,5.084404582762492e-07
14,650.0,0.03526264686700651,0.9979400734471466,0.06969926859301782,9.387990434109445e-08,4.89022807252419e-07,4.890228014752762e-07
15,875.0,0.03836514160990809,0.9956216076185506,0.06404634420070796,1.1559710029349229e-07,4.2953180836035656e-07,4.295318020833444e-07
16,1125.0,0.04064330887865684,0.9944934742524657,0.059847052115859514,1.9686992116192572e-07,5.691273269601276e-07,5.69127322437545e-07
17,1375.0,0.048565019162977535,0.9973505352975373,0.049136360997260306,5.522205891826959e-07,7.536855449807276e-07,7.536855504523213e-07
18,1625.0,0.043253827275390073,1.0011295853637845,0.05260437780229614,1.8865635130055033e-06,3.720912348850708e-06,3.7209123887732215e-06
19,1875.0,0.04950686673353146,0.9651514115340709,0.040317876492596855,1.8829205560579008e-05,1.6658052202244123e-05,1.6658052544401273e-05
20,2125.0,1.0000000014127857,0.9299999518509402,0.000905779851713129,1.288511274509178e-13,5.1046098086900794e-11,9.423018216842778e-13
21,2375.0,5.396722254703551e-19,1.0000000002405658,1.000000004095004,1.883705299168631e-39,3.269867950280483e-20,1.1869308730100174e-19
22,2625.0,5.396722254703551e-19,1.0000000002405658,1.000000004095004,1.883705299168631e-39,3.269867950280483e-20,1.1869308730100174e-19
23,2875.0,5.396722254703551e-19,1.0000000002405658,1.000000004095004,1.883705299168631e-39,3.269867950280483e-20,1.1869308730100174e-19
