Bin,PT Center Bin Value,Amplitude,Mean,Standard Deviation,Var(Amplitude),Var(Mean),Var(Standard Deviation)
0,15.0,4.369259637702566e+19,-150.02921297010187,14.95233768189043,2.2631433417579063e+47,1062112268.6212952,2609387.5726304483
1,25.0,0.005590272817260201,0.9314929340698255,0.4929521219276798,3.0920266413237584e-08,0.0003216870759122334,0.00037686146811457725
2,32.5,0.0072562895590061625,0.967162555182523,-0.3662858313782251,1.2836310868533541e-08,4.352944557621356e-05,4.4113653411592597e-05
3,37.5,0.008167205902895814,0.9801326583116651,-0.32185879939964396,1.3302921629168213e-08,2.753380984204416e-05,2.7593347448009696e-05
4,42.5,0.008745791551493904,0.9755062776565581,-0.30356034328589604,1.3580185978817396e-08,2.181121948810279e-05,2.182906568684137e-05
5,51.0,0.010298344459948684,0.9899473744215012,-0.2544305190258674,6.684787137863768e-09,5.440408712560343e-06,5.440481728306195e-06
6,64.5,0.011888392105618723,0.9975016695374656,-0.2202512909136841,1.172144648129092e-08,5.36420904248032e-06,5.36420965592712e-06
7,81.0,0.013671043724197526,0.9988409819141543,-0.190803597274735,1.495401976392856e-08,3.883858950357194e-06,3.883858919701453e-06
8,105.0,0.015904790480242816,1.0014367205723067,0.16235915790447056,1.652267746857739e-08,2.2957312714815098e-06,2.295731290994593e-06
9,135.0,0.018144756982480626,1.0050675239531848,0.14058742808371727,2.6259481537827145e-08,2.1019916679529327e-06,2.1019917227425758e-06
10,175.0,0.019759433957138486,1.0025307609279275,0.12849376331984896,3.3522945257636196e-08,1.8902403658764e-06,1.890240389547282e-06
11,250.0,0.02233686239394405,1.0023343077636413,0.11237913181680718,4.179802415809279e-08,1.4106836300537218e-06,1.4106835946325848e-06
12,350.0,0.02496533916790719,0.9981495598147164,0.09820301798617015,1.380779301408628e-07,2.84850644594754e-06,2.848506432670321e-06
13,475.0,0.02707707764163971,1.0036587840283298,0.08998319401929589,8.542239131017983e-07,1.2579086468835174e-05,1.2579086540695848e-05
14,650.0,0.028244971430479788,0.9914258945543833,0.0970050755421691,1.162030259338847e-05,0.00018267616439797732,0.00018267616249519734
15,875.0,5.396722254703551e-19,1.0000000002405658,1.000000004095004,1.883705299168631e-39,3.269867950280483e-20,1.1869308730100174e-19
16,1125.0,5.396722254703551e-19,1.0000000002405658,1.000000004095004,1.883705299168631e-39,3.269867950280483e-20,1.1869308730100174e-19
17,1375.0,5.396722254703551e-19,1.0000000002405658,1.000000004095004,1.883705299168631e-39,3.269867950280483e-20,1.1869308730100174e-19
18,1625.0,5.396722254703551e-19,1.0000000002405658,1.000000004095004,1.883705299168631e-39,3.269867950280483e-20,1.1869308730100174e-19
19,1875.0,5.396722254703551e-19,1.0000000002405658,1.000000004095004,1.883705299168631e-39,3.269867950280483e-20,1.1869308730100174e-19
20,2125.0,5.396722254703551e-19,1.0000000002405658,1.000000004095004,1.883705299168631e-39,3.269867950280483e-20,1.1869308730100174e-19
21,2375.0,5.396722254703551e-19,1.0000000002405658,1.000000004095004,1.883705299168631e-39,3.269867950280483e-20,1.1869308730100174e-19
22,2625.0,5.396722254703551e-19,1.0000000002405658,1.000000004095004,1.883705299168631e-39,3.269867950280483e-20,1.1869308730100174e-19
23,2875.0,5.396722254703551e-19,1.0000000002405658,1.000000004095004,1.883705299168631e-39,3.269867950280483e-20,1.1869308730100174e-19
