Bin,PT Center Bin Value,Amplitude,Mean,Standard Deviation,Var(Amplitude),Var(Mean),Var(Standard Deviation)
0,15.0,0.007198460808379007,1.0597031831856207,-0.3646277425700444,2.1919265586621833e-09,7.484808292011732e-06,7.594231814845949e-06
1,25.0,0.010417214360320054,1.0346136390446319,-0.2477644770350681,2.3923357541418392e-09,1.804426288006276e-06,1.8044430307085558e-06
2,32.5,0.012527444966741493,1.0234380480958483,-0.20489464013436454,4.53691970649459e-09,1.6181996612560237e-06,1.6181996584863336e-06
3,37.5,0.013540885473531493,1.0183460290738717,-0.19003272635201757,3.495817930819437e-09,9.179942191281813e-07,9.179942193076913e-07
4,42.5,0.014564391643286035,1.0146630763801225,-0.1770047102486228,3.691451507934157e-09,7.269868783816671e-07,7.269868809123467e-07
5,51.0,0.016059862131027277,1.0115938073755688,0.16005272377220053,4.396716869825132e-09,5.822542122152984e-07,5.82254211510563e-07
6,64.5,0.01797962738085579,1.0075056674127767,0.14306299654168914,4.701276820036942e-09,3.9687148191646064e-07,3.9687147822327555e-07
7,81.0,0.020015710184042683,1.00474487353658,0.12861812372352358,4.706331193599377e-09,2.591088614131879e-07,2.591088640920461e-07
8,105.0,0.02218161367709206,1.0024165282299338,0.11614415283939263,4.649606000416684e-09,1.6996854649110428e-07,1.6996854946435377e-07
9,135.0,0.024763929967571745,1.0046086440555841,0.10426928385768064,6.9357990536390675e-09,1.639473974692634e-07,1.6394739527217083e-07
10,175.0,0.028118988091495434,1.0043893634130916,0.09163924803683073,7.628393697347206e-09,1.0802755398202661e-07,1.0802755337144594e-07
11,250.0,0.03269302026919084,1.0020529443087816,-0.0789402104043929,6.1915117033350425e-09,4.813093682711288e-08,4.813093666832043e-08
12,350.0,0.03787573989710517,1.0014361417709194,-0.06811140331046818,6.939172187579445e-09,2.992029053006664e-08,2.992029019058164e-08
13,475.0,0.04203712677865086,1.0005093927863182,-0.061436582812259874,7.768938833568187e-09,2.212523218593694e-08,2.212523217070591e-08
14,650.0,0.04686375736662322,1.0001657025610582,-0.05492840519135477,8.614670774942652e-09,1.5779684513136287e-08,1.5779684358385892e-08
15,875.0,0.05087384536460468,1.0000363098884275,-0.050370577185746696,1.118169382058827e-08,1.4615428407856902e-08,1.4615428227974163e-08
16,1125.0,0.05429985117825261,1.0001564413063135,-0.046932761112340245,1.8989236965459378e-08,1.891502375835911e-08,1.891502326035185e-08
17,1375.0,0.05593750773069698,1.0006065167923348,-0.045469466266162765,2.447353927573969e-08,2.1561273777323123e-08,2.1561273726086434e-08
18,1625.0,0.05774226541980559,1.0009780324303148,-0.043772582692691644,3.87576317412479e-08,2.969708055837105e-08,2.969708114467154e-08
19,1875.0,0.058715165370571455,1.0006158011176423,-0.04292934428578162,5.188543258466079e-08,3.6982686957502495e-08,3.698268696837964e-08
20,2125.0,0.05940346660321552,1.0001449245458833,-0.042400217828588535,6.639094587627357e-08,4.5098082724936984e-08,4.5098082557450955e-08
21,2375.0,0.06007505435316777,0.9995819099971223,-0.04177540390940448,1.0304689651321574e-07,6.644156099937655e-08,6.644156159524809e-08
22,2625.0,0.06052988394325873,0.9983152701871983,-0.041229215882662165,1.212275710387293e-07,7.499111428310331e-08,7.499111421509255e-08
23,2875.0,0.06097096901421472,0.9976800233717734,-0.04075290442410458,1.7201305299347986e-07,1.0246485607975971e-07,1.0246485735990386e-07
