Bin,PT Center Bin Value,Amplitude,Mean,Standard Deviation,Var(Amplitude),Var(Mean),Var(Standard Deviation)
0,15.0,0.011368943844523026,1.0223585347170496,-0.223176532160693,6.569007082670736e-09,3.3752131931702784e-06,3.375214016173509e-06
1,25.0,0.015047989083335028,1.0107576208467257,-0.1690593915908963,7.816078864187831e-09,1.3153859332976775e-06,1.3153859164951959e-06
2,32.5,0.017101431731949952,1.0057501120083387,0.14893549185043597,1.282270675772772e-08,1.296764663765566e-06,1.2967646575958797e-06
3,37.5,0.01805377370415209,1.0062821283598127,0.14180828122055886,1.3097546068556876e-08,1.0774719462753504e-06,1.0774719497396246e-06
4,42.5,0.018973723704531768,1.0079099044228286,0.1350801924169314,1.762891152715875e-08,1.1913882359075604e-06,1.1913882171515955e-06
5,51.0,0.02028720872334806,1.0022724578941367,0.12664368278413773,1.1401945488075943e-08,5.924174364412259e-07,5.924174362380173e-07
6,64.5,0.021787797973909194,1.0031905603589886,0.11839670783383038,1.3409749401660946e-08,5.279650567044697e-07,5.27965049743268e-07
7,81.0,0.023316478950444156,1.0033578688901272,0.11108990309844005,1.593635577972668e-08,4.823442881525646e-07,4.823442849498858e-07
8,105.0,0.025224426140792497,1.0023321422583242,0.10286418715818427,1.2864400408191608e-08,2.852437625414357e-07,2.8524376559682813e-07
9,135.0,0.027514995385127045,1.003027080582496,0.09452433685980748,1.4927734565496958e-08,2.34895486917793e-07,2.3489549083957285e-07
10,175.0,0.030695577018133406,1.0033294268845891,-0.0849762508854657,1.3924952203339148e-08,1.4229159586984323e-07,1.4229159748176837e-07
11,250.0,0.03483972692839918,1.0029379662083733,-0.07507380807328655,1.2458278357313105e-08,7.713014248848767e-08,7.713014303565504e-08
12,350.0,0.0394717071090869,1.0012036729640148,-0.06640498665622506,1.0772612588852423e-08,4.065274429348375e-08,4.065274445821965e-08
13,475.0,0.04346303691559085,1.0008845024832782,-0.060267705022860364,1.0494844000047426e-08,2.6905582695244056e-08,2.690558234136324e-08
14,650.0,0.04765450194106448,1.001009187924658,-0.054887583783940645,7.9336263506889e-09,1.4032989121431314e-08,1.4032989281450866e-08
15,875.0,0.05104611392795135,1.0013907756966294,-0.05109086369949233,1.0881258893412527e-08,1.4533772605150255e-08,1.4533772725923172e-08
16,1125.0,0.05320846704837822,1.0014642733828145,-0.048874175960885065,8.306840888846365e-09,9.344783801366536e-09,9.344783950704627e-09
17,1375.0,0.055138590073255125,1.002387713329453,-0.04685293328025574,2.3246565441706784e-08,2.2379930549781177e-08,2.23799304665255e-08
18,1625.0,0.057304808435743856,1.0024029247018744,-0.04487986942724094,2.5498269169989776e-08,2.0853005229784593e-08,2.08530053984388e-08
19,1875.0,0.056637188938999126,1.0022050131926301,-0.0454465158959705,4.841362650857564e-08,4.1562802289909225e-08,4.156280153961372e-08
20,2125.0,0.05694655426205656,1.0031036917480038,-0.045044666808710394,5.4921233687952706e-08,4.5817480627485614e-08,4.581748026163616e-08
21,2375.0,0.05813038508257473,1.0031382033237048,-0.04391757629852948,7.103325876779717e-08,5.406085888119564e-08,5.406085890018227e-08
22,2625.0,0.05745189043424906,1.0038633850262362,-0.04438778189889609,1.0391435758039253e-07,8.270801585317062e-08,8.270801556923856e-08
23,2875.0,0.0563203408534547,1.0028057617730646,-0.04530413996166896,9.564809288487888e-08,8.252049343914628e-08,8.252049377191835e-08
