Bin,PT Center Bin Value,Amplitude,Mean,Standard Deviation,Var(Amplitude),Var(Mean),Var(Standard Deviation)
0,15.0,0.009467270061923815,0.9484063596114017,-0.2776171359578492,2.388582825007678e-09,2.7384722193656377e-06,2.739023048218132e-06
1,25.0,0.012268162578121437,0.9754247002503138,-0.213160275523833,2.0067494272708967e-09,8.077588956563687e-07,8.077589483254026e-07
2,32.5,0.01359594612043298,0.9793235049818313,-0.19320984386113663,3.695444365495263e-09,9.950384828462732e-07,9.950384889363431e-07
3,37.5,0.014618780505883814,0.9832426690401674,-0.17908399469823308,5.609918162508683e-09,1.1225077092009632e-06,1.1225077134227382e-06
4,42.5,0.015042332544378952,0.9852912989237538,-0.174981036517113,5.9408878994591594e-09,1.0718974342712852e-06,1.0718974257006599e-06
5,51.0,0.016367909061651024,0.9880734701543161,0.16007381079432853,3.6959163087731386e-09,4.7131725117967294e-07,4.7131725162425025e-07
6,64.5,0.01770251718581087,0.9925458013091835,0.14812405083202437,3.3836424689402135e-09,3.1586842427584955e-07,3.1586842719383745e-07
7,81.0,0.019136686400328822,0.9955308254599808,0.1372273853990314,4.498966982958465e-09,3.0846154831572587e-07,3.084615447243833e-07
8,105.0,0.021070603514494298,0.998742907500095,0.12444615419052499,4.5951723444673176e-09,2.137223139940667e-07,2.137223126061203e-07
9,135.0,0.023485081070874155,0.9996061787638878,0.11124968175979323,7.437121462129041e-09,2.2251520933125775e-07,2.2251521269434108e-07
10,175.0,0.026167799116231495,1.002145944018307,0.09974629266004516,7.29586609534925e-09,1.413429952461678e-07,1.413429948444104e-07
11,250.0,0.029973627094437596,1.0019119295619894,0.08667699388938954,7.85326012795296e-09,8.756347317533845e-08,8.75634733315699e-08
12,350.0,0.03351094749033154,1.0041175404126708,-0.07739872936332531,1.3464333126812579e-08,9.576911397604378e-08,9.576911137696022e-08
13,475.0,0.03632779982485965,1.0048542480159615,-0.07089106040322124,1.628575443328236e-08,8.268997564962112e-08,8.26899757947146e-08
14,650.0,0.038509433400845464,1.0044614525497795,-0.06634591232596912,2.337151484841539e-08,9.249584672895476e-08,9.249584583442766e-08
15,875.0,0.04045356113524628,1.0066879484223703,-0.06264142243414696,3.9484903378486804e-08,1.26235695114985e-07,1.2623569494858973e-07
16,1125.0,0.0412677629951305,1.0063044629903564,-0.060780542615172815,6.133441665315424e-08,1.7740131899764946e-07,1.7740131975260466e-07
17,1375.0,0.04222735776597749,1.00702955414756,-0.05842179601095723,1.0191198437586751e-07,2.6009544727271963e-07,2.6009545037353684e-07
18,1625.0,0.042160555377872236,1.0084703859890456,-0.058127882384476685,1.704754926394216e-07,4.3208854101129847e-07,4.320885495642769e-07
19,1875.0,0.042508457441309,1.0066300156974577,-0.05835942876086919,1.9305149389456832e-07,4.851670458950708e-07,4.851670539153013e-07
20,2125.0,0.0386909368221599,1.0087308331378122,0.06406072739291056,3.862712504701416e-07,1.4119927232017346e-06,1.4119927253431053e-06
21,2375.0,0.037911007734457255,1.0050025743775675,0.06390861156675555,1.8225209721251989e-06,6.90491769193887e-06,6.904917642754221e-06
22,2625.0,0.036278994654444015,1.0086758018049264,0.07074581899976806,4.451449211064477e-06,2.257746040690535e-05,2.257745978484344e-05
23,2875.0,0.06996333232024504,0.9201971694044595,-0.02529686955250902,0.00010451519202278554,1.820281982958226e-05,1.8202820035595854e-05
