Bin,PT Center Bin Value,Amplitude,Mean,Standard Deviation,Var(Amplitude),Var(Mean),Var(Standard Deviation)
0,15.0,0.016346928014253914,1.0652512075404963,-0.14774081870350553,4.8171823189563084e-08,5.246144231738479e-06,5.2461442977863105e-06
1,25.0,0.017061626447468337,0.9869995843197473,0.14925401343869413,1.445414917014455e-08,1.4748622157918391e-06,1.4748622264674574e-06
2,32.5,0.018142586950847826,0.988033779101855,0.13919179723697836,1.7958051200702003e-08,1.4094042142593005e-06,1.4094041940082941e-06
3,37.5,0.018917120986275546,0.9927634622709458,0.13379450275090796,2.084948600855164e-08,1.3906084476045229e-06,1.3906084661611466e-06
4,42.5,0.019815345614730626,0.9925102428739255,0.1279610749802228,2.0071545935380962e-08,1.116029948188077e-06,1.1160299385116383e-06
5,51.0,0.02105989259714673,0.9962275026568848,0.12051559292982099,1.918890281856627e-08,8.378325567754591e-07,8.378325457942606e-07
6,64.5,0.022837406734105396,0.9979520871308603,0.11157332059002376,2.0590290443578986e-08,6.552586215114142e-07,6.552586287157317e-07
7,81.0,0.024287148766193686,1.0001843229471958,0.10562487861514296,1.7766091176431117e-08,4.4804454195982136e-07,4.480445462878665e-07
8,105.0,0.026317760436387807,1.001942629077904,0.09803144640463607,1.2750416085784706e-08,2.3588604899546876e-07,2.3588605417843007e-07
9,135.0,0.02856934003474017,1.0026115727415759,0.09058942137806418,1.2903908589716815e-08,1.7298785191024562e-07,1.7298785151778415e-07
10,175.0,0.031485647324727466,1.0026730385942877,-0.08233680854797576,1.0607265831272689e-08,9.671800220061561e-08,9.671800346421617e-08
11,250.0,0.03577740419300132,1.0028574191517163,-0.07264866989637121,8.807356736221399e-09,4.8420195238541735e-08,4.8420195605643564e-08
12,350.0,0.04024542391615768,1.0030052606413578,-0.06493985052573183,1.2532098146979806e-08,4.3506402883978845e-08,4.350640279535141e-08
13,475.0,0.045125857210339765,1.0037533433134953,-0.05758970904476944,9.54532611362079e-09,2.0728561058450202e-08,2.072856110040125e-08
14,650.0,0.04984779125630089,1.0036014150327262,-0.05205240452006213,8.950398252703386e-09,1.3012851769143087e-08,1.3012851682535065e-08
15,875.0,0.05355063285199417,1.003531145970246,-0.04851694690731558,8.838323547929298e-09,9.673211002179423e-09,9.673210997508004e-09
16,1125.0,0.056407787262515385,1.0026244319751152,-0.04588356253021507,1.500422322618529e-08,1.323692074064007e-08,1.3236920784966117e-08
17,1375.0,0.05896699807513555,1.0028388767725027,-0.04368979421535434,1.6614624308905686e-08,1.2161096517185397e-08,1.2161096694512725e-08
18,1625.0,0.059824342427373445,1.00272719830124,-0.042944399311259686,2.6869067569782092e-08,1.8460759366746074e-08,1.8460759442202853e-08
19,1875.0,0.06144643327085896,1.003051368596562,-0.04175022710842187,2.7180644727476708e-08,1.6731065296293905e-08,1.6731065548313564e-08
20,2125.0,0.06220108405859092,1.003056921686452,-0.04105053707917225,3.613777828625773e-08,2.098681654127863e-08,2.0986816459830505e-08
21,2375.0,0.06282946767805159,1.0032361831987435,-0.04033093393018644,6.482277791706855e-08,3.5612819416327064e-08,3.561281955843964e-08
22,2625.0,0.06248677592098301,1.0033656880828228,-0.04044311191982221,8.773435755589137e-08,4.9003572263720144e-08,4.9003572826773576e-08
23,2875.0,0.06350661036118793,1.0042247391980461,-0.03942080157962504,1.2647152107281532e-07,6.497511134869313e-08,6.497511107624904e-08
