Bin,PT Center Bin Value,Amplitude,Mean,Standard Deviation,Var(Amplitude),Var(Mean),Var(Standard Deviation)
0,15.0,0.011676025749251967,1.1774026267510398,-0.22476027191717254,2.2484538813791157e-08,1.1108584300684648e-05,1.1109034114700624e-05
1,25.0,0.012510204351335194,1.0116170039993984,-0.21309523550828732,7.827339720408728e-09,3.027998815605951e-06,3.0279989410780256e-06
2,32.5,0.013301467398008145,0.9990180539400179,-0.19941336201722906,1.4612170338593984e-08,4.378906904190017e-06,4.378906872165406e-06
3,37.5,0.014181513658169172,0.9982254488372773,-0.1854830601172208,1.6186175108520567e-08,3.69167572283206e-06,3.691675716022129e-06
4,42.5,0.014938451510066038,1.0021996656304664,0.17717079981690406,2.523509829624014e-08,4.732829608306234e-06,4.732829588200308e-06
5,51.0,0.01642381076336339,0.9960951375941023,0.159131390229163,1.2839235221887714e-08,1.6071018576830727e-06,1.6071018728610156e-06
6,64.5,0.018052806326898305,1.0013597401125136,0.14454837197979262,1.1870338203022086e-08,1.014717866386395e-06,1.0147178882099033e-06
7,81.0,0.020179969309590644,0.9982655611915143,0.12942619614420478,1.2989424384369719e-08,7.124267713012024e-07,7.124267507006784e-07
8,105.0,0.02328362248602618,1.0016869714960261,0.11134727477470863,1.696322182418749e-08,5.172586897455066e-07,5.172586863488141e-07
9,135.0,0.0261177618535626,1.0025160410168261,0.09905156630905554,2.6303184670643722e-08,5.04433662202288e-07,5.044336471690333e-07
10,175.0,0.029420182367755194,1.0062325636502567,0.08734057757763151,3.028713641473471e-08,3.559056924509264e-07,3.559056882854959e-07
11,250.0,0.03309140745720934,1.0031310276964147,-0.0780810635926338,3.127531058617669e-08,2.3217010711535073e-07,2.321701089513418e-07
12,350.0,0.03756193298532983,1.0050852651131443,-0.0683277989877207,5.750980869744176e-08,2.5373648037624725e-07,2.5373648460459406e-07
13,475.0,0.04115844402168838,1.0066713987328562,-0.06191158051541659,7.567572098440127e-08,2.2831037151382978e-07,2.2831037485647744e-07
14,650.0,0.04607953759915467,1.0096356704357754,-0.05455677701983552,1.2608760794831349e-07,2.3566155698486259e-07,2.3566155723821284e-07
15,875.0,0.05040840476348823,1.006267199369428,-0.049748535770756386,1.9665465379359488e-07,2.5539360104135305e-07,2.553935967394205e-07
16,1125.0,0.0522349183930975,1.006437743594753,-0.04812086203573607,1.1682884978102664e-06,1.3220859491118733e-06,1.322085945565364e-06
17,1375.0,0.059563321403438396,1.0054193351829557,-0.04281679211777554,8.555903808298419e-06,5.895425047881473e-06,5.895425059654897e-06
18,1625.0,1.0000000004059564,1.030000025821113,-0.0009063171695727747,8.516308256554076e-14,5.121612076208663e-11,9.465639978929323e-13
19,1875.0,5.396722254703551e-19,1.0000000002405658,1.000000004095004,1.883705299168631e-39,3.269867950280483e-20,1.1869308730100174e-19
20,2125.0,5.396722254703551e-19,1.0000000002405658,1.000000004095004,1.883705299168631e-39,3.269867950280483e-20,1.1869308730100174e-19
21,2375.0,5.396722254703551e-19,1.0000000002405658,1.000000004095004,1.883705299168631e-39,3.269867950280483e-20,1.1869308730100174e-19
22,2625.0,5.396722254703551e-19,1.0000000002405658,1.000000004095004,1.883705299168631e-39,3.269867950280483e-20,1.1869308730100174e-19
23,2875.0,5.396722254703551e-19,1.0000000002405658,1.000000004095004,1.883705299168631e-39,3.269867950280483e-20,1.1869308730100174e-19
