Bin,PT Center Bin Value,Amplitude,Mean,Standard Deviation,Var(Amplitude),Var(Mean),Var(Standard Deviation)
0,15.0,0.008645834125916413,1.3538358830158035,-0.3202030999215334,2.2958904275061267e-08,4.211308844220786e-05,4.532997672587052e-05
1,25.0,0.009645563500977136,1.108811092503801,-0.27642605350684485,1.4846406138447805e-08,1.6255505838539142e-05,1.6264520103701916e-05
2,32.5,0.0109312711441817,1.0438318303963685,-0.24123244075464698,2.7867234767828944e-08,1.809556267582226e-05,1.8095661288042983e-05
3,37.5,0.011411199775688769,1.0286688525493124,-0.2295539225046178,2.4005403678341712e-08,1.2952832576304053e-05,1.2952842834185665e-05
4,42.5,0.01233109233967163,1.004295320060807,-0.21434225236868654,2.603497646198992e-08,1.0488318819719021e-05,1.048831915380936e-05
5,51.0,0.013497541850011726,0.9898596309185987,-0.19377190587158152,1.5756896226823965e-08,4.329919051859145e-06,4.329918991908223e-06
6,64.5,0.014821844598295683,0.9786790798296293,-0.17587053285803542,2.0291807693176833e-08,3.8092824035904124e-06,3.8092823694705797e-06
7,81.0,0.01640020580390835,0.9658676484148645,0.1589370793878383,1.6346915898140973e-08,2.0470234673802383e-06,2.0470234593553825e-06
8,105.0,0.018197399744070652,0.9582023170513732,0.14205895329207935,1.5090491437422325e-08,1.2262253021514816e-06,1.2262252802971866e-06
9,135.0,0.020051055529896285,0.9709205541360951,0.128893746276379,2.908599650165201e-08,1.6025587257635557e-06,1.6025587126143804e-06
10,175.0,0.02266944292478022,0.9696259052176867,0.1133411735586366,2.4417739511532332e-08,8.138294873687247e-07,8.138294865838721e-07
11,250.0,0.026810847141711953,0.9716226978347513,0.09527041977156381,2.3013046032745007e-08,3.874453074395954e-07,3.87445303193608e-07
12,350.0,0.03050396467314829,0.9735917588697566,0.08333194467796738,4.210443696247782e-08,4.189684068876727e-07,4.1896840553599126e-07
13,475.0,0.03397645268778082,0.9742600081565095,0.07396660620026842,3.7196272671841366e-08,2.3505122226205708e-07,2.3505122159402806e-07
14,650.0,0.036622264841673316,0.9788569611737682,0.0686997953550645,4.869349082746556e-08,2.2846932898377422e-07,2.284693307213498e-07
15,875.0,0.039088630489582596,0.9828570150422499,0.06433781705356229,4.7832366880059965e-08,1.7278144680422395e-07,1.7278144609040747e-07
16,1125.0,0.04114309424914562,0.9863059030711078,0.060800286216250915,6.750711557502384e-08,1.9656154533840412e-07,1.9656154424989965e-07
17,1375.0,0.04330186894828491,0.9889290117080332,0.05863039154027309,7.230117118307882e-08,1.7673293885854416e-07,1.7673293883505808e-07
18,1625.0,0.04377250834808263,0.98669840131922,0.058059568672989906,1.0906346201435935e-07,2.5584130685865034e-07,2.5584130520155066e-07
19,1875.0,0.04446719489114532,0.991349570354173,0.05743060457235348,7.111745805605456e-08,1.5817029248209112e-07,1.5817029268956864e-07
20,2125.0,0.04586010300650291,0.9916430804527965,0.055094993492837474,1.5700992128721308e-07,3.0214574303252856e-07,3.021457406273636e-07
21,2375.0,0.04713094050002139,0.9913120560015736,-0.05370311678579938,1.5696392929076509e-07,2.7172300628311637e-07,2.717230068096526e-07
22,2625.0,0.045841809735549945,0.9941145486291344,0.05449801058418664,3.9817355839636336e-07,7.503657267832551e-07,7.503657340316943e-07
23,2875.0,0.046651257488529704,0.9951606684483343,0.05417462926947265,4.3369389587071e-07,7.798147176652512e-07,7.798147261369985e-07
