Bin,PT Center Bin Value,Amplitude,Mean,Standard Deviation,Var(Amplitude),Var(Mean),Var(Standard Deviation)
0,15.0,0.007126863061997967,1.0590029023888423,-0.3684273028194043,2.568303524482169e-09,9.13321438236954e-06,9.282108165145825e-06
1,25.0,0.010519418105049949,1.0339720736199058,-0.2451220278393907,3.442799727932864e-09,2.4925031145828543e-06,2.4925199731150108e-06
2,32.5,0.012416926112017486,1.0203832759510416,-0.20793150766747517,4.9846138298812484e-09,1.863719388184305e-06,1.8637194228335187e-06
3,37.5,0.013685494846352815,1.0157564071432628,-0.1886006069944362,5.868870124533395e-09,1.4861273178229591e-06,1.4861273215370578e-06
4,42.5,0.014686615194743876,1.0118999727043823,-0.17544679691942494,6.77616823949488e-09,1.289335005406699e-06,1.2893350061722495e-06
5,51.0,0.01611276154624587,1.0114890240933,0.16017410121943615,4.397257185906776e-09,5.793793351037341e-07,5.793793399206936e-07
6,64.5,0.017853693035872524,1.0072384224425077,0.14488904278990483,4.2113915648452876e-09,3.698192666635057e-07,3.6981925994988474e-07
7,81.0,0.019732891695250023,1.004662802618771,0.13107933850962422,6.4627368545912836e-09,3.8022547106667255e-07,3.8022547255322347e-07
8,105.0,0.022171852903059043,1.0019144312267074,0.11650203579058531,6.713777305806063e-09,2.471597386667071e-07,2.4715974511202844e-07
9,135.0,0.024624033837169074,1.002873908336156,0.10496461751669897,8.854604148096609e-09,2.1452283404306734e-07,2.145228356093493e-07
10,175.0,0.02780241627609401,1.0032202106168102,0.09319739339503892,8.563658216703293e-09,1.283032589051637e-07,1.2830325749683698e-07
11,250.0,0.03235336606839944,1.0012429840038504,-0.08011731901366896,8.381271708129345e-09,6.852775494363267e-08,6.852775429193468e-08
12,350.0,0.03730777134810968,1.000428765983588,-0.06956599465666885,1.0110672859153148e-08,4.6872754735970986e-08,4.6872754935205735e-08
13,475.0,0.04133218222871806,0.998707018705415,-0.06271286890793229,8.275931282819275e-09,2.5403410648575875e-08,2.5403410572492437e-08
14,650.0,0.045504251714853707,0.9982440707353143,-0.05687822066072303,6.7326437280916115e-09,1.4025338436891908e-08,1.4025338555369154e-08
15,875.0,0.04889590849557625,0.9986542285068278,-0.05280005259914056,1.0419682249242273e-08,1.6200218585830485e-08,1.620021867871801e-08
16,1125.0,0.05139051297314629,0.9991344624265772,-0.05004764844532264,1.634345294358187e-08,2.066733566865937e-08,2.066733567493636e-08
17,1375.0,0.05283680607743012,1.0000379867791445,-0.04862411951349563,1.9453379745060266e-08,2.1966693696914577e-08,2.1966694120717808e-08
18,1625.0,0.0539961715587345,0.9997018624051613,-0.04746608107165207,2.5231955644573782e-08,2.5997469024159833e-08,2.5997469019204002e-08
19,1875.0,0.0550872240232584,0.9988730937458923,-0.04625812309176052,4.460073174094705e-08,4.193319551330787e-08,4.193319536596243e-08
20,2125.0,0.05630374118457073,0.9980764956696222,-0.04519564852558569,5.5383890053783415e-08,4.758241187953046e-08,4.7582411305478546e-08
21,2375.0,0.056922385202644844,0.9978214888686125,-0.044257438121127105,9.106540424963331e-08,7.34025868104421e-08,7.34025859607795e-08
22,2625.0,0.056516231453032195,0.9963532226586113,-0.04468319188002297,1.2977052340815754e-07,1.0815833420222745e-07,1.0815833316853171e-07
23,2875.0,0.056562639172802284,0.9941888784237756,0.044560058881279105,1.317174523645469e-07,1.089947656006763e-07,1.089947650392712e-07
