Bin,PT Center Bin Value,Amplitude,Mean,Standard Deviation,Var(Amplitude),Var(Mean),Var(Standard Deviation)
0,15.0,0.0058749119955453,1.045780521561013,0.461360943138114,8.37306494514338e-09,6.863890258283484e-05,7.616461749438495e-05
1,25.0,0.008462652487833608,1.0325743775813132,-0.30998870996851013,1.5807729529857467e-09,2.827319881943839e-06,2.830886554523674e-06
2,32.5,0.01011392130284684,1.0189758306419892,-0.2591204838853679,3.3016806983143295e-09,2.889608229620395e-06,2.8896774414149134e-06
3,37.5,0.010818707135634448,1.011776792567679,-0.24280166635415687,3.1370533454651794e-09,2.1067301051282623e-06,2.1067374743600503e-06
4,42.5,0.011579123016383313,1.0073116054225133,-0.22639400359068781,2.922392960133828e-09,1.4895785928526949e-06,1.4895790994567888e-06
5,51.0,0.012658789803720753,1.0031013828256568,-0.20713962996444532,2.336373853124062e-09,8.341107330408555e-07,8.341107285893667e-07
6,64.5,0.014083893755609853,0.9999511529115843,-0.18612577168805963,2.4642960139627416e-09,5.738491158527724e-07,5.738491197365022e-07
7,81.0,0.015611242562981237,0.9967478056364263,0.16755295184071534,2.549106459161238e-09,3.9151888586141983e-07,3.9151888239097423e-07
8,105.0,0.017481337278710856,0.99573551887518,0.14870931773757626,3.5925571995174247e-09,3.4663838291780715e-07,3.4663837779741675e-07
9,135.0,0.019185860455088924,0.9966266602246837,0.13587754020705073,4.717232924025266e-09,3.1547438229992343e-07,3.154743818968933e-07
10,175.0,0.02193125747127517,0.9986939448160786,0.11793757917085156,5.870815039281781e-09,2.2636816092933713e-07,2.2636815975716728e-07
11,250.0,0.025051884580225732,0.9981482195363396,0.10301981460367678,8.923290118471355e-09,2.0119667501196684e-07,2.0119667935375275e-07
12,350.0,0.028372743228722835,0.9988171033738654,0.09051504160117059,1.38475881013537e-08,1.8791164443307614e-07,1.8791164155122584e-07
13,475.0,0.03119960458704775,0.9965834052627356,0.08178382863865358,1.5655962922728532e-08,1.4343657740171167e-07,1.4343657832751423e-07
14,650.0,0.033360407691219375,0.9957093270399938,0.07601103135261143,2.3032812071113175e-08,1.5943490692660124e-07,1.594349042424673e-07
15,875.0,0.035654947291672866,0.9966090855141744,0.07027815366552798,3.556975821055381e-08,1.8425701197036422e-07,1.84257012671106e-07
16,1125.0,0.03615270212911131,0.9966750976316203,0.06924340213562019,4.4734474343070884e-08,2.1880744133105128e-07,2.1880743899235602e-07
17,1375.0,0.0378353711052716,0.9952424973291045,0.06568732877645457,5.5701042195757815e-08,2.2385967155295475e-07,2.238596732401807e-07
18,1625.0,0.037432799687911585,0.9937729798380491,0.06678541898982014,6.497297379307802e-08,2.757570157027238e-07,2.757570187208936e-07
19,1875.0,0.0396242127462973,0.9952708254881555,0.06178060463048415,2.1551777894878675e-07,6.986045560628155e-07,6.986045564424852e-07
20,2125.0,0.03812841331281376,0.9899994980758714,0.0640613135375145,3.1144772074416825e-07,1.1723245128701986e-06,1.1723245027846745e-06
21,2375.0,0.03797520495271179,0.9985810652382054,0.06585598261736421,7.203478380615805e-07,2.8882340112864343e-06,2.8882340215052054e-06
22,2625.0,0.03638039567985803,0.9761806864542746,0.06574003926544061,6.209218722578455e-06,2.7034859686301658e-05,2.7034859444087288e-05
23,2875.0,0.061128853511763594,0.9728828908328918,-0.041427746297891165,4.155978260492747e-05,2.546453019240964e-05,2.5464529544270892e-05
