Bin,PT Center Bin Value,Amplitude,Mean,Standard Deviation,Var(Amplitude),Var(Mean),Var(Standard Deviation)
0,15.0,0.008097294219973355,1.407449643210781,0.3502404565724289,5.081127954527402e-08,0.00013164724191096818,0.00015283145616099952
1,25.0,0.008064576350726793,1.1301494721190046,-0.33608351601169656,4.1597631743656346e-08,9.618676217589265e-05,9.729861112128699e-05
2,32.5,0.009413530192223662,1.0857055773689133,-0.28052897327431714,7.21092601778862e-08,8.537869043378765e-05,8.54182573713342e-05
3,37.5,0.010007377311931942,1.0854169223184875,-0.2637076249833262,8.2074137887677e-08,7.598936557995755e-05,7.599972665919593e-05
4,42.5,0.011250132835649922,1.0492305274049083,-0.23006074432192425,9.740512230697014e-08,5.430798692407569e-05,5.4308070120311476e-05
5,51.0,0.012856886694808093,1.0580625803697346,-0.20390467479137753,3.947500088485687e-08,1.3238480593924406e-05,1.3238480953594873e-05
6,64.5,0.013897312173243111,1.047637910803702,-0.1874522953216708,4.596414366893965e-08,1.1150380587379623e-05,1.1150380358128067e-05
7,81.0,0.015455550147509278,1.0326860497599375,0.1691103336369006,5.516677193462637e-08,8.806272624975685e-06,8.806272655045885e-06
8,105.0,0.0178166337753368,1.0277957973429903,0.14691406749947244,5.8635278836745386e-08,5.315915689202302e-06,5.315915631920807e-06
9,135.0,0.019950990088095436,1.0138489170644327,0.1306441619660306,9.861790683283294e-08,5.6385477414780855e-06,5.638547576944613e-06
10,175.0,0.022855172484717128,1.015634571330506,0.11228081804023841,9.658571015963602e-08,3.1080515559871628e-06,3.1080515903016e-06
11,250.0,0.02828118641651539,1.0087629617265967,0.08817558502737842,1.0573155089605337e-07,1.37046529273421e-06,1.3704653022244446e-06
12,350.0,0.03124282469886989,1.0043856866374656,0.07922157916448651,2.3925222411172327e-07,2.0509146680351192e-06,2.050914704999688e-06
13,475.0,0.035193110065855536,1.003146951960778,0.0693861506135019,4.2478673293347286e-07,2.201675677781235e-06,2.2016756668161434e-06
14,650.0,0.04123986054777737,0.997337236640632,0.061352112284783794,1.5391062186118868e-06,4.54251079778621e-06,4.542510822073824e-06
15,875.0,0.029420441997404973,0.9801265938686017,0.09183954659147432,7.439458884761971e-06,9.664390701938828e-05,9.664390673668094e-05
16,1125.0,0.07487406949982015,0.9473386695791204,0.036019318887093955,0.00010816322783108415,3.338462919018116e-05,3.338462911566304e-05
17,1375.0,5.396722254703551e-19,1.0000000002405658,1.000000004095004,1.883705299168631e-39,3.269867950280483e-20,1.1869308730100174e-19
18,1625.0,5.396722254703551e-19,1.0000000002405658,1.000000004095004,1.883705299168631e-39,3.269867950280483e-20,1.1869308730100174e-19
19,1875.0,5.396722254703551e-19,1.0000000002405658,1.000000004095004,1.883705299168631e-39,3.269867950280483e-20,1.1869308730100174e-19
20,2125.0,5.396722254703551e-19,1.0000000002405658,1.000000004095004,1.883705299168631e-39,3.269867950280483e-20,1.1869308730100174e-19
21,2375.0,5.396722254703551e-19,1.0000000002405658,1.000000004095004,1.883705299168631e-39,3.269867950280483e-20,1.1869308730100174e-19
22,2625.0,5.396722254703551e-19,1.0000000002405658,1.000000004095004,1.883705299168631e-39,3.269867950280483e-20,1.1869308730100174e-19
23,2875.0,5.396722254703551e-19,1.0000000002405658,1.000000004095004,1.883705299168631e-39,3.269867950280483e-20,1.1869308730100174e-19
