Bin,PT Center Bin Value,Amplitude,Mean,Standard Deviation,Var(Amplitude),Var(Mean),Var(Standard Deviation)
0,15.0,0.011491516348950154,1.1673874676684457,-0.22686462092436518,1.922047572204835e-08,9.988307731507053e-06,9.98868652896734e-06
1,25.0,0.012224257003366126,1.008467797046159,-0.21674765647232935,5.961671787925072e-09,2.4990081377467094e-06,2.499008314707591e-06
2,32.5,0.012713969582196238,0.9986553335335082,-0.20803079097666757,6.8374572114569755e-09,2.4407439960506315e-06,2.4407440151775566e-06
3,37.5,0.013419769159019029,1.0011124426467304,-0.19636091501464362,7.211595896627943e-09,2.05867593630104e-06,2.0586759554393005e-06
4,42.5,0.014106238300224666,1.0000964616866563,-0.18720442285802394,1.001089584743481e-08,2.350807004647996e-06,2.3508070020015363e-06
5,51.0,0.015143108410624625,1.002041112790689,0.1739058250656073,3.5430571057355586e-09,6.230390916671715e-07,6.230390819284288e-07
6,64.5,0.016650421118963726,1.0034593977332318,0.1577626748440713,4.903073272980465e-09,5.869025315109991e-07,5.8690253622679e-07
7,81.0,0.018258992433039595,1.0030239465422144,0.14378684643172962,5.492397264316574e-09,4.541339803322372e-07,4.541339821688463e-07
8,105.0,0.020371710291485358,1.0031077772790444,0.1285594433977937,5.227472235680321e-09,2.7758229346748196e-07,2.775822926591399e-07
9,135.0,0.02252234899894907,1.0050592469714479,0.11639930355763448,8.157112873687457e-09,2.9050675900367164e-07,2.9050676230199163e-07
10,175.0,0.02551199908611369,1.0051383555834308,0.10204542442049853,1.0272301144857273e-08,2.1913210201518686e-07,2.1913209988499116e-07
11,250.0,0.029537594189178236,1.0037089606010505,0.08793581060008772,8.450350998497139e-09,9.986114795171374e-08,9.986114860389712e-08
12,350.0,0.03331628599163735,1.002746891027394,-0.07752694331467137,1.2742574389627064e-08,9.20003074250824e-08,9.200030600865981e-08
13,475.0,0.03616420425274155,1.0019051431207655,-0.07072017125107122,2.1967212882128906e-08,1.1200693388889424e-07,1.1200693437923136e-07
14,650.0,0.03801656775169266,1.0043603355179225,-0.06693561980002215,2.5198125559835414e-08,1.0415494837574967e-07,1.0415494875314838e-07
15,875.0,0.03963035762650544,1.0053916984207405,-0.06355691878218009,4.432027195107973e-08,1.5198944029645794e-07,1.5198944053374067e-07
16,1125.0,0.0410594740444737,1.0060974932934215,-0.06042103103567095,8.71769509009325e-08,2.517140888988307e-07,2.517140884132905e-07
17,1375.0,0.04164098701726716,1.0055205979024486,-0.059207072614030465,1.0554298797019573e-07,2.8449899753881216e-07,2.8449899800926353e-07
18,1625.0,0.0429099416285329,1.0066887586215463,-0.05571869196510766,2.1677604852816347e-07,4.873766816242766e-07,4.873766927346342e-07
19,1875.0,0.041597089041297206,1.004204008935686,-0.059233732532550966,2.200492748192131e-07,5.949751570475629e-07,5.949751512737654e-07
20,2125.0,0.040515345229643,1.0007031945141254,0.06011813724709124,8.975569441844273e-07,2.635225482423287e-06,2.6352254550185465e-06
21,2375.0,0.04277904125930947,1.0056765593761652,0.05583594983651834,1.8002315810503123e-06,4.0894728535621665e-06,4.089472870997771e-06
22,2625.0,0.043250549297334254,0.99437392473902,0.04180135205628415,9.885855644723485e-06,1.2315507501074524e-05,1.2315507287041483e-05
23,2875.0,1.6543141413727236,0.9866666666666666,0.0016956590202229405,4539032448.13144,2.9597430093115243e-09,319.3327681471961
