Bin,PT Center Bin Value,Amplitude,Mean,Standard Deviation,Var(Amplitude),Var(Mean),Var(Standard Deviation)
0,15.0,0.006152477874499332,1.1411348300119732,0.44512443497869225,1.3390899293425324e-08,9.39331285525776e-05,0.00010443668191145028
1,25.0,0.008747170248872884,1.048921678858221,-0.30044388020592167,2.0252666148541457e-08,3.185272384717299e-05,3.188055208256653e-05
2,32.5,0.010893091074130801,1.026899525901436,-0.2389989046136734,5.1900514864145534e-08,3.331261626990308e-05,3.331270792356486e-05
3,37.5,0.010597022449914777,1.0197398682996306,-0.2500163278310523,4.512295816857507e-08,3.348848967676122e-05,3.348879521965935e-05
4,42.5,0.011615169143983887,1.000993370841329,-0.22520875635138685,5.5841530506324526e-08,2.7990316671575713e-05,2.799032419986782e-05
5,51.0,0.013163687506804094,0.9924183688514204,-0.19793215951674303,2.9244876149699116e-08,8.815559320331235e-06,8.815559332259658e-06
6,64.5,0.014235968258978621,0.9855640556365043,-0.185175472771732,3.2024963606752135e-08,7.2247551681861015e-06,7.2247551527518415e-06
7,81.0,0.015484165543249856,0.9878977454189464,0.16875826936986515,3.583970541637327e-08,5.676345188483131e-06,5.6763451958789355e-06
8,105.0,0.017546493453002736,0.9857639734822439,0.14882936775296707,4.477499252853406e-08,4.29503393009345e-06,4.295033980009894e-06
9,135.0,0.019083788858571298,0.9822906945805425,0.1362827184087419,5.0345119257619426e-08,3.4234742748879095e-06,3.423474286314546e-06
10,175.0,0.02144595475260884,0.9842017002174135,0.12145575027852508,3.7066799745311936e-08,1.5851699263565467e-06,1.5851699165375146e-06
11,250.0,0.024980630410353272,0.9827783832546031,0.10292307364761676,3.910024698519683e-08,8.849922270042646e-07,8.849922306700817e-07
12,350.0,0.028374876033806333,0.9828770234379416,0.09020707127923314,6.544478955076327e-08,8.818671536378335e-07,8.818671451447908e-07
13,475.0,0.030678763337990033,0.9838129488087093,0.08355466326004063,8.067681581300992e-08,7.978894611848881e-07,7.978894544329743e-07
14,650.0,0.03265887022754966,0.9887992050231966,0.07801584658447111,9.679735003565384e-08,7.364720024670397e-07,7.364719999231443e-07
15,875.0,0.03478192141149759,0.9906553273760857,0.07354437188916872,7.348308448353356e-08,4.3804577799231145e-07,4.380457773015904e-07
16,1125.0,0.035502336914651086,0.988821500606325,0.07193801006872357,1.0664842947538444e-07,5.83846716187016e-07,5.838467184128737e-07
17,1375.0,0.038221458922425074,0.9922388267495503,0.06631933996920007,2.2979072176459024e-07,9.224022108633222e-07,9.224022221640208e-07
18,1625.0,0.037882012341923746,0.9946569414499221,0.06688702666292054,3.674011700132476e-07,1.527260954663773e-06,1.5272609541871735e-06
19,1875.0,0.038191476646152744,0.9884314463067132,0.06653131854909496,3.759335593187729e-07,1.5211382249614231e-06,1.5211382047654309e-06
20,2125.0,0.03982038974814819,0.9964542464846334,0.06327426979725014,1.1981940356295954e-06,4.0339235704297966e-06,4.033923576175992e-06
21,2375.0,0.038167820604921965,0.9823716248457556,0.06647032222036837,1.443734139448955e-06,5.83762012856978e-06,5.837620095885075e-06
22,2625.0,0.03950170266759157,0.9787246374383552,0.06444639084499891,3.1489554958955445e-06,1.1173117916827703e-05,1.117311782595255e-05
23,2875.0,0.07905318719372441,0.986914405360862,-0.024472833714258953,2.7578627831353027e-05,3.525136136113783e-06,3.5251361890496457e-06
