Bin,PT Center Bin Value,Amplitude,Mean,Standard Deviation,Var(Amplitude),Var(Mean),Var(Standard Deviation)
0,15.0,0.010772249950276046,1.1873286888340595,0.2418532354492891,1.9537321676809343e-08,1.313006120871495e-05,1.3133413141080902e-05
1,25.0,0.0127847958109411,1.0148899825253475,-0.20356326737049985,5.057709949809046e-09,1.7096903580256118e-06,1.70969034276939e-06
2,32.5,0.013836869129983598,0.9990597440337065,-0.18704589923299875,7.105112947133858e-09,1.7311204734795954e-06,1.7311204758340298e-06
3,37.5,0.014711436484604584,0.9923690961699367,-0.1751856176899948,7.124331722899841e-09,1.3469912110911481e-06,1.3469912318995247e-06
4,42.5,0.0154648340100901,0.9912046825977981,-0.16666433232385394,9.383804519911872e-09,1.4532038847815154e-06,1.4532038782000264e-06
5,51.0,0.016799052212389393,0.9867515025397974,0.15316693706377,6.345033821676518e-09,7.032905507044854e-07,7.032905520143902e-07
6,64.5,0.018417938080105455,0.984374975382432,0.13994765300213793,6.148904181384973e-09,4.7335677260755406e-07,4.7335676881078176e-07
7,81.0,0.02009698298678188,0.9820947641310845,0.12842041817086267,5.164257676480305e-09,2.811558024434473e-07,2.811558068677469e-07
8,105.0,0.022178095057177778,0.9820054347809201,0.11645782124708706,6.43636955854061e-09,2.3663062212360953e-07,2.3663061945843037e-07
9,135.0,0.02459093474124445,0.9853298919775213,0.10480994883247016,8.817104266457408e-09,2.1356245991981085e-07,2.135624607226658e-07
10,175.0,0.027900070469159904,0.9884039329587809,0.09239727445648895,8.869866570726214e-09,1.2970690014350146e-07,1.2970690100244403e-07
11,250.0,0.03220904342666153,0.9892366865328818,0.08011647643813394,7.528180836071807e-09,6.210385587405584e-08,6.210385629893422e-08
12,350.0,0.03710511943137108,0.9901802382852795,0.06946175962200728,8.224699962379107e-09,3.843071254672897e-08,3.843071287138796e-08
13,475.0,0.041326407536196264,0.9916408581073731,0.062282806009601004,7.657701204605714e-09,2.319086986931607e-08,2.3190870098525265e-08
14,650.0,0.045950189744171505,0.9939799916119909,-0.055785949700246404,1.1460056685911995e-08,2.2521949074688435e-08,2.2521948915554427e-08
15,875.0,0.05005067011512701,0.9951626358809628,-0.05105716996566054,1.6784604137107705e-08,2.3288644181978014e-08,2.3288644017392002e-08
16,1125.0,0.0531811896458536,0.9960695123043155,-0.04778075662560388,2.5419064986900793e-08,2.7358519527017583e-08,2.7358519407079097e-08
17,1375.0,0.054959556437754395,0.9972088561303099,-0.04620825281499425,3.294020084370975e-08,3.104678355582577e-08,3.104678296726753e-08
18,1625.0,0.056317135801739915,0.9975976315798774,-0.044840021235053575,4.0146494498351576e-08,3.393421122267157e-08,3.39342118817888e-08
19,1875.0,0.057598490356282596,0.9985436648175775,-0.04369611529843618,5.752936481692541e-08,4.414628954786999e-08,4.414628901018448e-08
20,2125.0,0.05868501922542051,0.9987153732706181,-0.04279509578497018,7.494766438703694e-08,5.314220957926803e-08,5.3142210543589086e-08
21,2375.0,0.059006567199745556,0.9997609295535979,-0.042485580697914194,1.0914658277489957e-07,7.544655070234284e-08,7.544654961281851e-08
22,2625.0,0.0592738664417483,1.0000394753438109,-0.04211343117918488,1.3558050382450203e-07,9.125464537747368e-08,9.125464525005292e-08
23,2875.0,0.059111696459251885,1.000624198602101,-0.042169411771622756,1.5888409439564303e-07,1.0781488158629099e-07,1.0781488130417613e-07
