Bin,PT Center Bin Value,Amplitude,Mean,Standard Deviation,Var(Amplitude),Var(Mean),Var(Standard Deviation)
0,15.0,0.008315460272709633,1.3437084736592053,-0.3359683402359446,5.1115364046744594e-08,0.00011196604761127585,0.00012209424605416635
1,25.0,0.008734744462501165,1.075609440923096,-0.30809148508315587,2.996837616523577e-08,4.969774401174123e-05,4.97918180519967e-05
2,32.5,0.009636186468507842,1.0097106730794647,-0.276302820008922,6.273839689930644e-08,6.87723833904642e-05,6.877979423119291e-05
3,37.5,0.010668588313491,0.9850525082315515,-0.24719903258526463,6.575986060701231e-08,4.707087054251481e-05,4.7071161934045394e-05
4,42.5,0.01102429184947177,0.9613794044677814,-0.241101969909995,5.714926095335047e-08,3.644462710697563e-05,3.6444797565064474e-05
5,51.0,0.011819103523762468,0.9680387121731371,-0.2248462672902846,2.248956492470881e-08,1.0852194829802602e-05,1.0852199451764102e-05
6,64.5,0.013381703621196662,0.9619740742679087,-0.19716272990424008,3.286356597906599e-08,9.512152531272707e-06,9.512152610935975e-06
7,81.0,0.014717190650205457,0.9551167506224478,-0.17885934254628033,3.6156339765062275e-08,7.120507930158996e-06,7.120507949358063e-06
8,105.0,0.017215666596382382,0.9598161120923074,0.14971572348545084,3.705908517212232e-08,3.736941098468188e-06,3.736941139649879e-06
9,135.0,0.01715935040638697,0.9653985883673868,0.15327897156919507,3.457603851076787e-08,3.678584827947909e-06,3.678584854041628e-06
10,175.0,0.020201893589545505,0.96985268623652,0.12810004414144893,4.989483493223857e-08,2.6749937713936947e-06,2.6749937420965475e-06
11,250.0,0.023602225828006886,0.9732915018119982,0.10807907745017267,6.316662511948104e-08,1.7660694131531004e-06,1.7660694230268309e-06
12,350.0,0.026628825428843247,0.9766075073248199,0.09472997424213112,8.215864115210508e-08,1.3863354644640539e-06,1.3863354870448248e-06
13,475.0,0.030028614499607267,0.9801568053137845,0.08270867830870375,1.4204805719531267e-07,1.4367587118687132e-06,1.4367586932365845e-06
14,650.0,0.032801731909862894,0.9800775696543709,0.07511012387988615,1.6337924146844598e-07,1.1422232632927315e-06,1.1422232713428324e-06
15,875.0,0.036299420116203254,0.9832168911556228,0.06814044613987863,3.6241325513111533e-07,1.702707763584742e-06,1.7027077541497408e-06
16,1125.0,0.042322832506967716,0.9869218002562236,0.055677401027472075,6.814715406295864e-07,1.572700313854644e-06,1.5727003058220753e-06
17,1375.0,0.039891468990847154,0.971169539016365,0.06597127018648456,1.7213767603780972e-06,6.276833540031335e-06,6.276833676377371e-06
18,1625.0,0.04336518347275184,0.984749600576736,0.05761954454282858,1.4421799074925574e-05,3.396251644197513e-05,3.396251658949738e-05
19,1875.0,0.4475080581512762,0.9628133361957045,0.002553023797241491,0.0012612876584742663,6.997911883503929e-07,1.3193664240242204e-07
20,2125.0,5.396722254703551e-19,1.0000000002405658,1.000000004095004,1.883705299168631e-39,3.269867950280483e-20,1.1869308730100174e-19
21,2375.0,5.396722254703551e-19,1.0000000002405658,1.000000004095004,1.883705299168631e-39,3.269867950280483e-20,1.1869308730100174e-19
22,2625.0,5.396722254703551e-19,1.0000000002405658,1.000000004095004,1.883705299168631e-39,3.269867950280483e-20,1.1869308730100174e-19
23,2875.0,5.396722254703551e-19,1.0000000002405658,1.000000004095004,1.883705299168631e-39,3.269867950280483e-20,1.1869308730100174e-19
