Bin,PT Center Bin Value,Amplitude,Mean,Standard Deviation,Var(Amplitude),Var(Mean),Var(Standard Deviation)
0,15.0,0.009926814873461701,1.2329770734881784,0.26786326082106404,2.1563831363117565e-08,2.0922554941674696e-05,2.099430402085052e-05
1,25.0,0.010770214976370308,1.0139811434177621,-0.24687199337397703,9.806394913852586e-09,6.869516703356899e-06,6.869557053649128e-06
2,32.5,0.011231895457873347,0.979456837425765,-0.23797750614223337,1.340601365033159e-08,8.024623663545608e-06,8.02464068475152e-06
3,37.5,0.01172128760779693,0.9790539556406539,-0.22745490648578062,1.417323417698432e-08,7.116330267704988e-06,7.116333690650085e-06
4,42.5,0.012467727080249964,0.9762989390457395,-0.2121525932139839,1.1303062617934517e-08,4.363757763454565e-06,4.363757910797358e-06
5,51.0,0.013590040230056418,0.9699354654650012,-0.19399755273372307,8.429971259812911e-09,2.2903965713660128e-06,2.290396567365415e-06
6,64.5,0.015409150661590201,0.9716024321998884,0.16943517673651365,9.18434791290794e-09,1.4806039062264753e-06,1.480603916348328e-06
7,81.0,0.017144675675946183,0.9722085067632648,0.1520728552999251,1.2134587107624911e-08,1.2729435260027866e-06,1.2729435179561966e-06
8,105.0,0.019352672018509477,0.9725825650385221,0.13384517028301174,1.5606285684944457e-08,9.953259708808874e-07,9.953259715153117e-07
9,135.0,0.021353663293095092,0.9802794320583615,0.12095175352761106,1.922803669459005e-08,8.225696070561458e-07,8.225696016988582e-07
10,175.0,0.024341668999005542,0.9852874738151878,0.10508132869061469,2.3228615187553303e-08,5.771897876844987e-07,5.771897830496057e-07
11,250.0,0.028035399841125793,0.988412413322514,0.09029667501174471,3.09147497928207e-08,4.275875724067922e-07,4.2758757044837986e-07
12,350.0,0.032225429531328974,0.9918518340646678,0.07722495276477134,6.315450938773558e-08,4.835707786122777e-07,4.835707765309154e-07
13,475.0,0.034219779044812264,0.9923105131948602,0.0734831874968309,6.745415195362017e-08,4.147360844145563e-07,4.14736081965266e-07
14,650.0,0.03768021394012381,0.9937605038075566,0.06577107055778356,1.1371672002165615e-07,4.6195785474269706e-07,4.6195784878407766e-07
15,875.0,0.043383888649234245,0.9982176894650869,0.05587693877831321,2.1392009130451227e-07,4.731376321365527e-07,4.731376332404919e-07
16,1125.0,0.04836844390456187,0.9956938079260109,0.04954559639363303,4.0224429339609e-07,5.627237473327364e-07,5.62723760161315e-07
17,1375.0,0.05042430933984282,0.9944467038810246,0.04802084967924257,1.0462418094698062e-06,1.2651379728351392e-06,1.2651379689210103e-06
18,1625.0,0.05504978944574086,0.985127074967518,0.039044879598199154,4.320746480902915e-06,2.8976236422515586e-06,2.897623615285457e-06
19,1875.0,0.09464653263263761,1.0132982870941298,0.018175272043791484,5.5330823170261095e-05,2.7213157761688363e-06,2.721315774856933e-06
20,2125.0,5.396722254703551e-19,1.0000000002405658,1.000000004095004,1.883705299168631e-39,3.269867950280483e-20,1.1869308730100174e-19
21,2375.0,5.396722254703551e-19,1.0000000002405658,1.000000004095004,1.883705299168631e-39,3.269867950280483e-20,1.1869308730100174e-19
22,2625.0,5.396722254703551e-19,1.0000000002405658,1.000000004095004,1.883705299168631e-39,3.269867950280483e-20,1.1869308730100174e-19
23,2875.0,5.396722254703551e-19,1.0000000002405658,1.000000004095004,1.883705299168631e-39,3.269867950280483e-20,1.1869308730100174e-19
