Bin,PT Center Bin Value,Amplitude,Mean,Standard Deviation,Var(Amplitude),Var(Mean),Var(Standard Deviation)
0,15.0,0.009077829018203287,1.2479408775366647,0.2961836901754409,2.6999874867836202e-08,3.826235339296898e-05,3.878722387103071e-05
1,25.0,0.010288277635170727,1.0064933767398394,-0.25736788381072345,1.7907992657388062e-08,1.4942597399027867e-05,1.4942866653653175e-05
2,32.5,0.011243594947589492,0.975174310265229,-0.23450523224661304,2.7204110101632815e-08,1.5777593675196654e-05,1.577761635665463e-05
3,37.5,0.011971669613884652,0.9737096752828781,-0.21870843554268174,3.1292542267341466e-08,1.3924923935177875e-05,1.3924925784603637e-05
4,42.5,0.012862626032797067,0.9743152598967564,-0.20288861771626496,2.8901045522846105e-08,9.5876537420477e-06,9.587653718429915e-06
5,51.0,0.013918920726985059,0.9830908821994772,-0.1893459302864819,1.754869938889059e-08,4.330105849816794e-06,4.330105820165564e-06
6,64.5,0.015401289604687065,0.9843913779004276,0.17132582108510222,1.760038231206185e-08,2.903970941790037e-06,2.9039709304506764e-06
7,81.0,0.017563357781842502,0.9747244922101217,0.14878049917893638,2.669232371151006e-08,2.5539074937267308e-06,2.5539074735105022e-06
8,105.0,0.018914883858786403,0.981843474248627,0.13927935976545713,2.1037874700097473e-08,1.5209175806527822e-06,1.5209175894936846e-06
9,135.0,0.02118521245131335,0.9787586592027877,0.12236010539779697,3.385760026131277e-08,1.5060098327944436e-06,1.5060098177087461e-06
10,175.0,0.02252510874135851,0.984545409126991,0.11560594707251977,4.8022574312814815e-08,1.686536693422788e-06,1.686536676537681e-06
11,250.0,0.024316307843379324,0.9787787150241868,0.10689840662273234,7.464270897186974e-08,1.923442471573721e-06,1.923442472855963e-06
12,350.0,0.027850605433967227,0.9785106943497464,0.09250516978054003,2.1610646743954254e-07,3.179013876476411e-06,3.1790139003004595e-06
13,475.0,0.028344663483121747,0.9832818931735486,0.09075584129508087,1.004964198620777e-06,1.373534719905786e-05,1.3735347232004725e-05
14,650.0,0.15943499994310056,0.9722830046299394,0.007471040391968231,0.0001801642703508358,5.273654196834591e-07,5.280410102573561e-07
15,875.0,5.396722254703551e-19,1.0000000002405658,1.000000004095004,1.883705299168631e-39,3.269867950280483e-20,1.1869308730100174e-19
16,1125.0,5.396722254703551e-19,1.0000000002405658,1.000000004095004,1.883705299168631e-39,3.269867950280483e-20,1.1869308730100174e-19
17,1375.0,5.396722254703551e-19,1.0000000002405658,1.000000004095004,1.883705299168631e-39,3.269867950280483e-20,1.1869308730100174e-19
18,1625.0,5.396722254703551e-19,1.0000000002405658,1.000000004095004,1.883705299168631e-39,3.269867950280483e-20,1.1869308730100174e-19
19,1875.0,5.396722254703551e-19,1.0000000002405658,1.000000004095004,1.883705299168631e-39,3.269867950280483e-20,1.1869308730100174e-19
20,2125.0,5.396722254703551e-19,1.0000000002405658,1.000000004095004,1.883705299168631e-39,3.269867950280483e-20,1.1869308730100174e-19
21,2375.0,5.396722254703551e-19,1.0000000002405658,1.000000004095004,1.883705299168631e-39,3.269867950280483e-20,1.1869308730100174e-19
22,2625.0,5.396722254703551e-19,1.0000000002405658,1.000000004095004,1.883705299168631e-39,3.269867950280483e-20,1.1869308730100174e-19
23,2875.0,5.396722254703551e-19,1.0000000002405658,1.000000004095004,1.883705299168631e-39,3.269867950280483e-20,1.1869308730100174e-19
