Bin,PT Center Bin Value,Amplitude,Mean,Standard Deviation,Var(Amplitude),Var(Mean),Var(Standard Deviation)
0,15.0,0.009757532533927278,1.2083115055008613,-0.2739947507324304,2.959993910183942e-08,3.110284206531021e-05,3.119730456132252e-05
1,25.0,0.01113124876312684,0.9819952897159089,-0.23529631614541824,1.899270965778073e-08,1.1315885209714989e-05,1.1315901343730025e-05
2,32.5,0.011843610675919592,0.9637319199412736,-0.22050730566291796,2.634991870185121e-08,1.2177696138916022e-05,1.2177698994662884e-05
3,37.5,0.012738730671795229,0.9527921006185371,-0.20404545882135702,3.2783704268337526e-08,1.1215207045265447e-05,1.1215207060982338e-05
4,42.5,0.012893450078841255,0.9680380384464179,-0.2048170900535543,3.499511626745685e-08,1.1774369102322482e-05,1.1774369163474918e-05
5,51.0,0.014676598961942492,0.9667303306903202,-0.17773310342592827,2.0691027002875113e-08,4.045956653419194e-06,4.045956707009061e-06
6,64.5,0.016114600225410548,0.9669729848602497,0.16256252110749822,1.5476194561814032e-08,2.0999233560301603e-06,2.0999233696979598e-06
7,81.0,0.017591864929343747,0.968830384973284,0.14925987120688683,2.71786449201485e-08,2.6087234156954306e-06,2.6087234276024315e-06
8,105.0,0.019449882008139106,0.9716525405977453,0.13383017707203573,2.6036023376001297e-08,1.6435612558956196e-06,1.643561240071872e-06
9,135.0,0.02119535629167023,0.9695142629873155,0.12186033766345272,5.389298713128727e-08,2.3753744489782928e-06,2.3753744196417996e-06
10,175.0,0.022971861206272724,0.9682434402914684,0.11186445462845217,4.36111451843446e-08,1.3789206192279946e-06,1.3789206155001657e-06
11,250.0,0.0248052033114584,0.9651947775112099,0.10235904757376556,7.679850520501681e-08,1.7436255557923265e-06,1.743625549840326e-06
12,350.0,0.02579817877337134,0.967496401943555,0.09870127894149866,2.0360496453429166e-07,3.973828895233235e-06,3.9738289482247716e-06
13,475.0,0.02911223119838968,0.9813553580294863,0.08991336627714308,8.238657647703207e-07,1.0478620883363132e-05,1.0478620997831668e-05
14,650.0,0.03229898960368925,1.0186790289307701,0.08502408681648903,2.5341916357425528e-05,0.0002342938181063871,0.00023429381800997408
15,875.0,5.396722254703551e-19,1.0000000002405658,1.000000004095004,1.883705299168631e-39,3.269867950280483e-20,1.1869308730100174e-19
16,1125.0,5.396722254703551e-19,1.0000000002405658,1.000000004095004,1.883705299168631e-39,3.269867950280483e-20,1.1869308730100174e-19
17,1375.0,5.396722254703551e-19,1.0000000002405658,1.000000004095004,1.883705299168631e-39,3.269867950280483e-20,1.1869308730100174e-19
18,1625.0,5.396722254703551e-19,1.0000000002405658,1.000000004095004,1.883705299168631e-39,3.269867950280483e-20,1.1869308730100174e-19
19,1875.0,5.396722254703551e-19,1.0000000002405658,1.000000004095004,1.883705299168631e-39,3.269867950280483e-20,1.1869308730100174e-19
20,2125.0,5.396722254703551e-19,1.0000000002405658,1.000000004095004,1.883705299168631e-39,3.269867950280483e-20,1.1869308730100174e-19
21,2375.0,5.396722254703551e-19,1.0000000002405658,1.000000004095004,1.883705299168631e-39,3.269867950280483e-20,1.1869308730100174e-19
22,2625.0,5.396722254703551e-19,1.0000000002405658,1.000000004095004,1.883705299168631e-39,3.269867950280483e-20,1.1869308730100174e-19
23,2875.0,5.396722254703551e-19,1.0000000002405658,1.000000004095004,1.883705299168631e-39,3.269867950280483e-20,1.1869308730100174e-19
