Bin,PT Center Bin Value,Amplitude,Mean,Standard Deviation,Var(Amplitude),Var(Mean),Var(Standard Deviation)
0,15.0,0.00774201262262898,1.43211746301975,0.37474244185260813,8.034739191526063e-08,0.00027486734971010466,0.0003331011939158444
1,25.0,0.007175395431746624,1.2013608499857198,0.38626016647086714,3.4671728774887346e-08,0.00013409661024951092,0.0001431919921535643
2,32.5,0.008258565417230355,1.1258161655439176,-0.3281308522263403,9.152269495189248e-08,0.00019243436209348032,0.00019406082217211676
3,37.5,0.009201343894932885,1.0941937086750468,-0.28907128268781535,7.287620381482292e-08,9.589388286101404e-05,9.598162303238468e-05
4,42.5,0.009721033754367727,1.1135058620959846,-0.26715148057062577,1.052183758376662e-07,0.00010596056671215144,0.0001059951381672176
5,51.0,0.01119396902921818,1.1061117987417421,-0.23619563022702855,8.097509207546214e-08,4.8070451803439596e-05,4.807130544233031e-05
6,64.5,0.01283757315446555,1.0784829695661793,-0.20149057478346705,7.27313035410693e-08,2.388847597000891e-05,2.3888476951864595e-05
7,81.0,0.014935667624181638,1.0685424805226282,-0.17543298875139013,9.384371353937532e-08,1.726332775317525e-05,1.726332757891931e-05
8,105.0,0.016920401778936098,1.0633469118724626,0.1554022856684792,9.356419975951247e-08,1.0523459417473164e-05,1.0523459318654111e-05
9,135.0,0.019186063741794514,1.0468926737331203,0.1354446301744781,1.2740656097538702e-07,8.466230722462067e-06,8.466230636732568e-06
10,175.0,0.021595773640081056,1.0428572916814947,0.11982883631492933,1.311830628023723e-07,5.385463660629322e-06,5.385463625154699e-06
11,250.0,0.024266725765331693,1.0420952806649,0.10640509917792172,1.6873610700908162e-07,4.325567273302436e-06,4.325567312441598e-06
12,350.0,0.02808277012523184,1.030299506183766,0.09245395147714777,7.816868844132891e-07,1.1295339057002576e-05,1.1295339104237294e-05
13,475.0,0.03032588953779314,1.0174001999390043,0.08409209017163202,3.854590711786652e-06,3.950962095864011e-05,3.9509621110508224e-05
14,650.0,1.8737178078749719,0.9867079391483848,0.0017160666613156876,1589040068.2750454,0.21769626771515135,94.03422323984871
15,875.0,5.396722254703551e-19,1.0000000002405658,1.000000004095004,1.883705299168631e-39,3.269867950280483e-20,1.1869308730100174e-19
16,1125.0,5.396722254703551e-19,1.0000000002405658,1.000000004095004,1.883705299168631e-39,3.269867950280483e-20,1.1869308730100174e-19
17,1375.0,5.396722254703551e-19,1.0000000002405658,1.000000004095004,1.883705299168631e-39,3.269867950280483e-20,1.1869308730100174e-19
18,1625.0,5.396722254703551e-19,1.0000000002405658,1.000000004095004,1.883705299168631e-39,3.269867950280483e-20,1.1869308730100174e-19
19,1875.0,5.396722254703551e-19,1.0000000002405658,1.000000004095004,1.883705299168631e-39,3.269867950280483e-20,1.1869308730100174e-19
20,2125.0,5.396722254703551e-19,1.0000000002405658,1.000000004095004,1.883705299168631e-39,3.269867950280483e-20,1.1869308730100174e-19
21,2375.0,5.396722254703551e-19,1.0000000002405658,1.000000004095004,1.883705299168631e-39,3.269867950280483e-20,1.1869308730100174e-19
22,2625.0,5.396722254703551e-19,1.0000000002405658,1.000000004095004,1.883705299168631e-39,3.269867950280483e-20,1.1869308730100174e-19
23,2875.0,5.396722254703551e-19,1.0000000002405658,1.000000004095004,1.883705299168631e-39,3.269867950280483e-20,1.1869308730100174e-19
