Bin,PT Center Bin Value,Amplitude,Mean,Standard Deviation,Var(Amplitude),Var(Mean),Var(Standard Deviation)
0,15.0,0.0063660122140943055,1.0572521984987875,0.41926662708150436,5.31783470314343e-09,3.0640882748526435e-05,3.231784436859615e-05
1,25.0,0.009083980924384298,1.0324516202196525,-0.2881392515031595,2.711113242769545e-09,3.6367800364317586e-06,3.637961851290599e-06
2,32.5,0.010777421581941357,1.0216344815676135,-0.2424754325380867,5.362286137808146e-09,3.6190763851251915e-06,3.6190903684569484e-06
3,37.5,0.011508789847560529,1.015043855340492,-0.22746137538760422,7.0645529429883925e-09,3.6794662081699173e-06,3.6794677699866455e-06
4,42.5,0.012262070445279563,1.0085364049782464,-0.21377964450483283,6.3082913561409e-09,2.556572291567573e-06,2.5565723966996382e-06
5,51.0,0.01341066922378902,1.0030243104676242,-0.19511534792783314,3.588442619132041e-09,1.0128037660185451e-06,1.0128037604900022e-06
6,64.5,0.014922513577087999,1.002848182032321,-0.17564472617602295,4.6107954543576884e-09,8.517476588147345e-07,8.517476540704991e-07
7,81.0,0.016411136075804723,0.9960328411817295,0.15938382603642667,5.336017270025408e-09,6.710709701068279e-07,6.710709783161505e-07
8,105.0,0.017978012390269204,0.9952184436650431,0.14524958665392285,4.923015031107211e-09,4.2846891215601854e-07,4.2846891682310904e-07
9,135.0,0.020104276596230673,0.9988135200349558,0.1294561225733734,7.076605274656848e-09,3.912384142298353e-07,3.9123842153560153e-07
10,175.0,0.022431308187283068,0.9983049491331593,0.11644717157727612,6.731854935303795e-09,2.4189686521936615e-07,2.41896865771881e-07
11,250.0,0.025883481256747325,0.9971081941487628,0.10016489877321591,8.198443491124148e-09,1.6370105009491916e-07,1.637010500185831e-07
12,350.0,0.029240079702874434,0.9962985985226812,0.08854784672969906,1.1332850924265572e-08,1.3857521680876654e-07,1.3857521858745727e-07
13,475.0,0.03172505206327992,0.9960081396090036,0.08140574494544882,9.393223026390185e-09,8.246327776698275e-08,8.246327612048435e-08
14,650.0,0.03432731844209004,0.9967858596680635,0.07487825168834532,1.4708784604411886e-08,9.331480302854979e-08,9.331480281268017e-08
15,875.0,0.03574227936802805,0.9959236815486898,0.07159233410190326,2.0140498532624763e-08,1.0774166998737613e-07,1.077416710024303e-07
16,1125.0,0.03738104388922579,0.9964173752089405,0.06838826314248914,2.1017233044751815e-08,9.37943582033738e-08,9.379435985669294e-08
17,1375.0,0.038576661880454916,0.9960155579568314,0.06582945396265331,2.8128503356944085e-08,1.0921384951508887e-07,1.0921384895262985e-07
18,1625.0,0.03963330644818371,0.9949378270265614,0.06424938293779572,3.940119505820587e-08,1.3805850933826634e-07,1.380585079255308e-07
19,1875.0,0.04065771931106951,0.9910730604749345,0.06208368121465766,7.487334017887806e-08,2.3277694299680181e-07,2.3277694371252827e-07
20,2125.0,0.040581874498131255,0.9919219660328987,0.06292407850890214,1.0725872314920828e-07,3.4382981710097665e-07,3.4382982088195163e-07
21,2375.0,0.043821644223670464,0.9916354308923274,0.05722038540525257,1.758193596022001e-07,3.9970911767049275e-07,3.997091179509264e-07
22,2625.0,0.04181545360258719,0.9842397756388207,0.06058701075064589,3.1587577185027963e-07,8.841905686882786e-07,8.841905613007678e-07
23,2875.0,0.0399788776062417,0.98880143046516,0.06217292873151663,1.1868836170476287e-06,3.827413084567741e-06,3.827413125323523e-06
