Bin,PT Center Bin Value,Amplitude,Mean,Standard Deviation,Var(Amplitude),Var(Mean),Var(Standard Deviation)
0,15.0,0.007631067406484672,1.0680125638548514,-0.34652110474573766,1.66196244803848e-08,4.563939486387199e-05,4.6033429446080135e-05
1,25.0,0.011321338368319583,1.0239347282164177,-0.2259293887355961,3.290387559075734e-08,1.7472096472843472e-05,1.7472103486517232e-05
2,32.5,0.013390658670345902,1.0065808637268632,-0.1912585185844429,6.815629717651826e-08,1.853991116542099e-05,1.8539911201057597e-05
3,37.5,0.015302218832273912,1.005360195837329,-0.16727853110534366,1.0010668900050782e-07,1.594911592685384e-05,1.5949116142937125e-05
4,42.5,0.01530652595076802,0.9932451250794857,-0.16807001293573312,8.828754743658454e-08,1.419363441870818e-05,1.4193634547561019e-05
5,51.0,0.016679209323292768,1.0032571696182226,0.1538165372307182,6.321561495986813e-08,7.168459657092437e-06,7.168459627096565e-06
6,64.5,0.018474401190181986,1.000665532667995,0.13965724924729658,5.859665437107059e-08,4.4651626263607155e-06,4.4651626569237785e-06
7,81.0,0.020456977467662698,1.0023931311594307,0.12593239440509557,5.692977472971488e-08,2.8763221452475162e-06,2.8763221409500124e-06
8,105.0,0.022815579913839822,1.0011015274626878,0.11279732915624768,3.8405291487007e-08,1.251551841356417e-06,1.2515518380118735e-06
9,135.0,0.02476966684764016,0.9974442215054922,0.10385141301627167,5.964224025540566e-08,1.3979206457604599e-06,1.3979206564379202e-06
10,175.0,0.0292183596547569,0.9998718342777746,0.08778737745873591,4.785728162196589e-08,5.76019566958136e-07,5.760195684817097e-07
11,250.0,0.032712184568722484,1.002827221230234,-0.07852375993709299,4.75568618248558e-08,3.653817188872253e-07,3.653817154206145e-07
12,350.0,0.03704414470302346,1.0011045831334708,-0.06989821956476827,6.801901160450578e-08,3.2290457579343983e-07,3.2290458342189437e-07
13,475.0,0.042929976469770925,0.9973309896219553,-0.059717263808518106,8.321351564625477e-08,2.1469086369420145e-07,2.1469086534664526e-07
14,650.0,0.045524646254626024,0.9972662054952414,-0.05642962517791077,1.201882924063803e-07,2.4622013976948636e-07,2.4622014100995473e-07
15,875.0,0.05137676790206426,0.9997836860243242,-0.04986511759029885,9.687643132498342e-08,1.2167939869289638e-07,1.2167939872579636e-07
16,1125.0,0.053754368789992894,1.00069915026607,-0.04722558648173845,1.6213390875535632e-07,1.6685823512883284e-07,1.6685823201638492e-07
17,1375.0,0.05622089776795925,0.9989480316776665,-0.0451025512178436,1.2471654959340523e-07,1.0702124172506334e-07,1.0702124008141436e-07
18,1625.0,0.05737558445434022,0.9990172292962869,-0.04387655702865031,1.6853167785403204e-07,1.314115491271188e-07,1.3141154703892522e-07
19,1875.0,0.05728607751699122,0.9977685997041009,-0.043859164621421386,2.3202792490006762e-07,1.8134517812955088e-07,1.8134517848456198e-07
20,2125.0,0.05825141674681665,1.0015322853718538,0.04256378608597779,2.2352297523257526e-07,1.5912302541993773e-07,1.5912302701451267e-07
21,2375.0,0.06130717218198004,1.0020035159862994,-0.04067487335021254,2.895108970864914e-07,1.6991907820986164e-07,1.6991907763834813e-07
22,2625.0,0.059265015145410264,0.9999158893336731,-0.04171863444104728,3.3662737875196137e-07,2.2242056922458091e-07,2.2242056691491413e-07
23,2875.0,0.05616430887349685,1.000129912980659,-0.04433611911358522,3.1324058977921407e-07,2.60251049129445e-07,2.6025104959977795e-07
